P2_P_PARTKEY,P2_P_NAME,P2_P_MFGR,P2_P_BRAND,P2_P_TYPE,P2_P_SIZE,P2_P_CONTAINER,P2_P_RETAILPRICE,P2_P_COMMENT,nonce
-180831085,744949243,263689336,1969792215,1248100934,-1114708507,-1991405350,1105926629,1910068870,88210
41947852,236857460,-448067804,1989454101,1899226498,-462935992,1705505143,-1784821049,755915403,88211
-1613094257,-462763632,-807477556,66946974,-1196349116,-1400932084,865960660,1899123771,167691740,88212
-1224483165,-999931809,-1994924564,516233216,1687033075,-1059277497,-843071925,1168337182,-769262227,88213
1802919998,-242445315,-751033918,-1812820021,2074222625,153021245,776411002,-2060790894,338306304,88214
342655215,1315845928,607852041,-1116479257,-1261832455,1537513676,-1695626363,454109913,-1751046908,88215
826996594,489150676,293292985,-194601001,-1952683167,1630199310,1590399751,1893847605,-1578472732,88216
355741773,944199869,1624710144,-1927618684,-786185253,514099617,684688047,-291076315,1320900951,88217
2018765744,1790190518,1671287351,-441090131,976446986,-1440405215,-1969751700,-1550063243,1983894527,88218
2076634500,385112928,826086243,-1534444114,1791731867,1110382789,262663228,575440225,-1281903254,88219
2142158252,495958435,133260166,-941616446,497045611,-2023217894,219560148,-833817437,-863183878,88220
977516245,-818603169,-1127507658,-526045923,1434119109,64413268,278538127,863203989,200673926,88221
-627347669,1827112477,1811155981,-1619930772,-253900740,-173360147,-1249579458,101848757,-2006204479,88222
-1793328464,1205452345,-1995885004,-1447450754,-1397525376,-2106666255,1546335586,385562773,220109994,88223
1023953712,-128655037,933255083,-581395208,11597149,301352946,1836647572,-325554714,517624060,88224
1838721887,-421568121,319212177,412964058,-1494551113,489633091,31646674,-1491106002,-1773568992,88225
670488581,-653537627,-147808412,973744736,-2138348213,-255914789,270412383,-1981118121,-1395566158,88226
974904352,-1328558907,657576810,-460609615,937420994,355135198,-237817158,-1451810571,-870931001,88227
-29257850,-1581079193,1042955484,1986448887,1264595834,-1782145599,-664564509,-1198568478,1629111341,88228
-1244841733,662779137,1937735029,-8052825,1856497321,1327145368,-691463814,-872162469,1073002807,88229
-1799681046,1869761120,-1281618230,1276618470,714392389,-752763683,1133433410,-1271319830,794049171,88230
-1080022881,-653312621,1701856517,2144281855,-1069551924,-1318540596,1601478293,-2054833589,-1939461632,88231
1030096464,-1282745191,-825707669,322164225,1026154123,1909129554,-1788905819,-1959539151,-2082656484,88232
-449690494,-1630489242,-846975807,-1632963849,1239848611,-1017667932,638346732,-1542494694,-1208955966,88233
332698264,-1580232235,-840418331,1234576579,1322336391,1770182232,1150326018,2039685097,588484040,88234
-1606434488,1506842621,-1984958338,-228716623,634160972,191940719,1249920216,-1986153351,1503695968,88235
-776465723,903272485,-1794855376,1919951323,1348556475,-660627164,2043719698,2067708749,-1624819716,88236
-454229325,426536995,1142285246,1897490302,-583822140,1228584260,-962474004,726638405,2063862791,88237
-266975465,-1134324831,-1659978803,473716878,-1271152186,1512059086,1000569962,1506513763,-118520683,88238
-120389520,390655678,1446632685,-262318712,1952286550,1728037078,-662050743,285895607,2109031795,88239
63249333,-1174023159,-2141435775,434446544,1974560606,-804911441,-1500947656,-985282870,791524682,88240
621281353,130927792,-1148947039,949948963,-1418792451,-470051821,-954436157,-894947513,1635305669,88241
1950171242,806433325,1531830926,77049940,-720654464,882464858,930543844,-2062553378,931755965,88242
-1904044904,-1669507510,1371782158,-130274187,831163113,2036187137,95166482,1182828565,-1657845377,88243
-38238112,522196930,298718639,-1454627271,-688064220,1088849985,829363543,-1016218149,-205308607,88244
-326195023,1386992680,60176264,-1744532330,766327349,987360866,-960039486,-1433987926,1998937411,88245
1905686650,-880711061,-42513426,851411482,1955891069,1602099947,1005572920,-899567295,577567225,88246
-158906145,-527879379,747541497,-223383099,120286915,1437425744,-1527752721,1966150593,1234374273,88247
-785637027,-1448988943,717060261,1087854177,1217405796,-1672098787,-1688331465,1527399123,838330722,88248
397906082,-587627073,-146019924,375929650,-2047799314,-1373442476,-411714583,-607450701,-1165915620,88249
-516941071,2116755019,-1190582137,520000693,342535217,910374896,25990017,1334882453,978714636,88250
726014353,735267374,757908455,540028582,-1369861112,245886503,86350031,-2002773596,880859831,88251
1247283881,-268450484,159981486,-266074374,181239591,813821011,-52138325,2108337529,-2140847358,88252
-2078722340,-180984989,171144117,493784679,2104264820,1360817204,-641689609,-1554541571,399765571,88253
749509797,86102600,1656338583,-924273478,2027974400,107462145,1089877942,1068720912,1970336322,88254
2102350990,-1543685757,-1215962010,-341229127,-548840927,1596258608,-1997485606,-247784703,-1168336696,88255
-641254758,-1026820096,1819745436,-1946972075,-1220622280,1477744477,1215567439,-941486409,1649257646,88256
-1049566596,1368224127,662557282,360453395,-1220159631,-1641202256,-1507652536,1288624793,787750260,88257
1332690243,1604776980,2100096429,278755340,-688557785,1483878015,614821188,-621235438,1282648851,88258
-828761794,-1196051472,-1728168415,-1452844187,-384493078,382532287,-1005676954,-83201802,-597693672,88259
1744228367,1426826217,-37883521,-1031854694,-355148655,1783563406,-613252302,-948692188,-2082042850,88260
1430379677,140837926,944775106,325740254,-1531079428,1287655692,1136633374,1269532147,-542216069,88261
2115677491,-1668055559,-2060676641,419944950,2082132960,-1413178026,-1770847196,1146336264,-401764152,88262
1136763023,1849257959,-961074620,717700444,400486199,-1242239283,218140209,441858914,-1488471849,88263
-1750713300,-2002432256,-1641912216,-90974848,738495560,994647956,2037774612,-662407940,-1087453476,88264
1299123652,938524659,-957090598,430423764,-133951966,-898812203,-783024754,-148881224,1988015347,88265
-1995464753,-1519251368,-1909968476,1307118247,-219637017,212947777,573952722,-1073642613,-427170478,88266
1825510345,-418545794,-2017256517,-64566302,-179285106,-538917021,-1658340942,-684800513,-2087090847,88267
-976048620,-851965262,-1067003867,313810362,-1387867978,305258058,1137328177,-1051200577,1252505007,88268
-458219574,1531702324,-1459701949,1449650219,-628861717,584391751,715737378,1051729474,804400320,88269
1107037308,1203645775,-698544661,564681899,730463518,347991828,-180967725,1858527757,483930705,88270
-25489917,-1916834854,-1093172778,810225696,-236875804,-790015394,938409755,-1055976585,-1720601535,88271
334717559,394716619,1649754477,-253017284,567063034,536415005,929513969,-2082958400,223932155,88272
-818046357,107408186,-1540429143,-334844783,-337051984,-583332318,186272885,920773886,1844358799,88273
1396579191,-418032061,-345132290,-1005828676,-2012363287,717657758,1977601539,-363304128,43835696,88274
1920901106,-1478270297,-1008356770,1470473658,774099229,184131209,-207913997,-1724217757,-1868367387,88275
-1058192229,-508807811,-1273337552,-504429249,-1223145332,1786540716,-1600686740,-1572619829,1983154638,88276
1410527864,-1197303837,1307365843,-1970469819,-762609170,494225188,645817483,-9767848,560350646,88277
695900694,1008713862,-202615890,112575346,527374378,488853157,-218786543,633209170,-374485226,88278
217394884,-1048328504,896740772,-1640716771,-467254346,-2063300070,481899532,-1070899195,1318606864,88279
531319370,-434449030,765749825,1584586603,901601208,-723062675,-512886057,-1964316776,-1171150677,88280
1407060366,-898153931,-1962984053,-1727178505,-174802851,599925354,-1920037617,-2046355906,1658452794,88281
161301836,-916742685,284575300,1496527843,105336812,-565668304,-269975179,267980884,-1202083842,88282
-1802316524,1925266628,-219268822,-1397797016,-1539765161,1690393515,-1089834740,1588820691,-98792958,88283
1673527220,153944722,1806030772,712912962,189529537,-1330318283,393652694,1602608612,-758559047,88284
-1860434262,1134619378,1446798373,-998681911,-547276385,1318562114,941991086,1605234078,-230545375,88285
-1902258371,-1375240401,1512903557,2930748,900327725,55825939,-1666692508,-2140916497,-1040059731,88286
1239892105,-551536289,-2110287638,-1389446295,1056812657,-337323148,2059889132,776173085,-106204292,88287
1712131115,479899497,-366088643,1879434698,108231875,2011832931,-201890302,-1250901889,249446653,88288
371151704,427368440,-294898982,-145261575,-1637874648,2069880385,1052354776,475903736,-1700652828,88289
-198209991,409971176,-60020493,760169058,771647416,262357620,947032825,1680493496,261151592,88290
-1735197177,1036500735,36812558,2087422749,1022968573,-151579960,-29746740,-697797887,1332573528,88291
-968911452,1063457323,-897377047,-1225097487,295342889,-743770645,605958195,-2075542872,1790583501,88292
-1579076729,-673764067,-1051468395,-167105647,1779495996,-494151622,1849914366,-843262785,690980868,88293
-744309586,752150348,-212516178,1526982005,517717219,-2004603484,-1446625402,1005650310,-1913152604,88294
429842660,-1968677505,-710293024,-1375100573,-351097479,-1725875863,-1187619503,705872244,-1525762150,88295
1005173975,-1789799033,1026517010,1685726270,-197622970,952928501,1811814884,-1737118863,-94294362,88296
613802729,1699543890,-1509075178,1756411943,-448472230,1520741634,-558049013,-281131828,-457708915,88297
1135567127,792474589,-829593819,-871304792,-37707289,2025378336,126506829,1729333130,1807622857,88298
-865276910,265232260,1604609525,-2147328945,621589914,660950664,1667562452,-1710634724,-726828332,88299
516458980,1895051402,798168972,-445083722,-288839971,542169925,-1544895691,-1611752500,1343555233,88300
-98555263,-548373188,2009184507,1662773036,-2080975350,2049590086,768148705,1427638012,1368403656,88301
-1556910815,771370718,549287608,-383969314,1252061855,465249074,1554356667,1671474881,-1793855520,88302
-1596326419,-292451326,1389090140,534242352,-852679711,-2020877596,-2032476425,853442968,287081538,88303
-1283057037,535452446,78071354,910904726,1331671679,-1414518892,1737818391,335271139,1230256785,88304
576616307,1182216151,461492756,-1647399333,1232830396,-179318018,124545197,-703986923,555899386,88305
1316115601,-871825397,-266220605,-289573451,1604045701,1708552510,1440676997,2140343435,-123655208,88306
-1322951539,98605354,-1952302607,-884070347,-308574852,1185161022,387549467,-1316200207,216106373,88307
876757606,1863589700,-428836343,-240053219,314238780,-1844210743,-550504433,-1942051141,-1269077285,88308
-300049219,-1293399434,-545936381,1792574774,-1787426963,1089186691,-1021455286,266652248,1005180299,88309
282135514,465133135,-1848954072,1278021935,58480013,-1414357054,1000128387,-1728965673,-489408338,88310
-538602889,-634543731,-1823373343,-1570488842,-1784050935,-811230637,-425140629,-173848135,-779560114,88311
2089996604,646861556,-359919287,1004755736,-1572323742,-551409113,1855491922,-771984601,-1332799008,88312
1328863070,-317662700,-959252721,-1694584597,-1875787824,-1087103763,625437900,-1006357959,-823639003,88313
-562791258,-561919587,1034609503,295067720,1873617448,-1749271585,658408108,2098539136,1774720664,88314
-1355318277,-1812089580,-344684204,-2107565349,-1132895409,78392821,592896663,-1125490745,1680153374,88315
-290412823,1574436471,-533822193,-697677789,1286368152,-1473560202,-2012335407,892562178,-1155422000,88316
588185999,133672927,997352933,766017425,1374978475,-1411818062,-778538251,-10930668,1904950992,88317
1403511329,125736090,1964625526,665959326,-952050379,227206157,74155064,1944429121,-1486801445,88318
1451870500,410827900,-1566570164,-1953524582,2106134856,-1024299988,-1108397134,-2112145034,-40688398,88319
-1495678415,-504982867,645798823,-1510061765,1627005173,170939764,701354387,1542556733,2044970320,88320
1663198156,-857476479,1968150220,-1492713068,-455485344,-1245157225,-1813481226,-914772101,1010239537,88321
1567627007,719373233,-1258104548,-2019026606,-119495344,-1107278188,-148201896,541945366,-1251326330,88322
-892747467,807966515,921048033,-377693655,-1742170884,1077246087,-840610958,1791126442,913429615,88323
1890860757,1397248137,1663478329,-1515310077,-765265467,299236928,-2101657334,157184604,-793466333,88324
2140870878,-1411742354,1674044836,-230002488,1555402536,555368460,1927881184,-138572843,939287874,88325
703997735,-11210920,-517810557,-891588233,498132857,-144499405,1024688073,-1446129252,-353881994,88326
714477721,-1932361923,2130760879,-895447694,588889004,-1965031997,64768375,1038404855,1028611663,88327
-1168368794,-992526551,-2024616236,-2070993404,1847778255,98501363,-716363841,-413192911,-19953335,88328
1504794546,-1290476850,-1514243221,-1258233908,292671182,796382722,-420099828,1770906731,45838265,88329
-1375150871,-608328566,-1099851549,-829877731,819945795,-1579349372,-1054816866,-158703170,1057321758,88330
-2075623621,477810855,612841583,1887486574,-1964085084,-450899721,889799620,-1972802321,1240721077,88331
1697039628,2068282147,-1264273998,1352512282,2037602934,-1683287966,-90367401,-1339733493,-125695394,88332
1261563100,881897639,2124321869,-771895777,475768001,2119130755,-836556100,-1684063881,-1131891080,88333
1825176543,-743439949,1538031496,-383146128,-1295904513,-950798249,1917532675,1684560170,-1425843041,88334
-2012327133,-1704764417,-1478680645,-2112470057,2101967262,-2108931005,268220708,-808274463,1634001304,88335
-1331421254,326103468,1577906210,1672106187,-123032060,-700669553,-135999960,-208506682,1861796621,88336
-1816244192,-1702476651,-453096001,-1265693705,1098065399,1357818120,919830377,-1443325309,2006901990,88337
-1180257433,-336769093,-100588763,646192722,1289475934,1873637013,1732720756,1713591974,1843684484,88338
1798035997,1814516224,1631528287,1742228010,-388585117,-619142731,2086571664,206833085,1825017293,88339
298993672,-577921995,-1698297004,1171755727,-1539492928,-1337833398,2145062084,1022107216,-58273994,88340
-763113641,-593588001,932463778,1686269170,-965915833,1964461496,-1772763486,611752862,556743896,88341
-2023466766,1505935487,373508994,-798999317,-646009233,-509987343,1755259231,1578108896,1377294287,88342
2133986846,-364120396,-589842008,-1972374542,-760460342,-1933444020,-482630180,-331780770,-1059458017,88343
787137215,1866589244,1888815805,1082098359,396878879,-1181929116,-448731786,429135744,1333762693,88344
-977828229,851886736,-62872525,-1136314567,-204209842,-951294968,1592085467,-1550263924,630879882,88345
1524733714,-374807838,1774832761,1238318979,-1775300077,-1794242454,-224484372,-74930147,-1131812112,88346
-962907728,-1204741605,-479193160,-1063564371,74778239,194578370,-686154586,2082084955,602750220,88347
-1510029235,-1970087731,-553477045,67144041,-1036560871,1179412194,1065916619,336345255,383785221,88348
2122350956,-2030013014,-526909430,543651630,643505277,828388898,-477368550,-1115434899,-1608848123,88349
-1970907392,-1574759925,-1873142907,1030240351,-1854139368,-1837836698,967622592,721992889,1800220223,88350
-853146220,622742614,1096778436,-725059304,544058992,1957506404,-1564513922,-280574994,1901320995,88351
