P_PARTKEY,P_NAME,P_MFGR,P_BRAND,P_TYPE,P_SIZE,P_CONTAINER,P_RETAILPRICE,P_COMMENT,nonce
-119754718,-1467171689,1185664998,-77906806,-1305336230,-1087809656,-1913958640,-26817649,750668889,86221
634830517,-1720720544,-271874355,51029145,1738907032,-892456435,480275970,-1858602787,-520039139,86222
491412701,1119668279,1468296865,-1237291946,-497860330,-1728345735,1666043194,-1198216255,-1706537035,86223
-1494592133,311146672,1746555812,-438421128,967794195,1249160628,902642125,1002378688,-1996304506,86224
1267807536,-1410405843,-1994932525,1374804882,-1369610646,211819226,-825661321,-1777332470,-638886119,86225
-648791732,1041548159,49242230,-86615456,-1256459024,-1695944093,2112444247,-377348102,-1578627530,86226
1833696126,1835415582,536064100,172248464,-117522743,1027106646,-715696178,887645528,-166292934,86227
-1320021748,69519185,-1410987928,1011443782,-1023415468,1399172372,-1167550171,-1655453267,-1718301039,86228
1140754898,-774285965,1939952016,-1000091921,-1483361783,-837922244,743019964,-2117217988,-1276153773,86229
550210976,-1628610610,-1457711547,965529470,1509441742,-1749851773,65958144,-814359360,1533705171,86230
909630056,-2051451082,-390881898,-1588625898,-1255155237,-321283000,-296291200,-562174634,1894891595,86231
967206291,-249599598,-1751900865,-766944925,1586347590,-2013656949,1708381926,1533332061,-1499454960,86232
-1368369555,1308238366,2003613886,2014782361,1997820321,2109210583,-1005587800,-1232897121,-1656940793,86233
1623904287,-695571498,408952435,315843658,1097349009,1348218256,-1672446649,73658115,-827714230,86234
-1361564487,-1578345786,-1021179381,-1676667096,-1126459168,1381447975,-436373098,-1332258480,-1974153475,86235
-143855804,1954594986,1207541164,1829054823,732470184,-291881768,-1185399680,-1542909656,-680272626,86236
122382776,73719552,1000530176,1248541800,-452701662,-2118948772,-1167589039,1075526891,-467613364,86237
1637538379,426806594,588764888,-1379403499,1380863773,681038169,1732915094,177982199,912736522,86238
1402430524,1964295846,650223156,448221257,606934378,-1755449035,-1015491579,1859953624,-1121943553,86239
-1902229030,617017449,-1227217849,1362976019,801429977,792900693,2107600548,-1113468546,-1170714725,86240
-1500938351,1535441520,-402005019,195445404,1511676714,-1165442415,-1993867438,771151044,10472968,86241
940439990,624428846,117628062,-1589506684,-1419404964,235689000,-590505075,-704642234,1178689706,86242
529641262,1103236483,-916782576,-671617468,2033859035,1509021071,1644524402,-1013683536,-2018093187,86243
-1013440714,1633076493,1225229165,-1025973960,2033543885,-964774291,-509256613,1099575101,2140170202,86244
1339835148,-82524729,1774948044,1622665999,1754787577,-1339294153,-954007811,468104252,-1457905798,86245
-2098861866,-1971200511,57634095,-272168919,-2068539470,2139605153,442041287,-1670511145,-379529179,86246
1725781903,831356876,-218904814,235995850,1938671100,1474781808,2017625514,753512950,2000637737,86247
1164661184,819795991,-750186518,1494967557,1313960666,-1947769697,-90967948,1102493042,113813434,86248
1882903635,1710286007,1320218154,-792032430,-1842888278,-1664812787,-1224024557,1888627712,-1085250474,86249
-1990962558,689974062,392430476,-664009063,-190319688,1694479176,426648268,-804251095,1680350589,86250
1782498690,392348347,18947061,1680941671,1320327194,2044052685,-1360403167,-188146061,640976701,86251
-1748316967,309545492,-1262255398,1668955057,-2050697773,1000682743,-927286855,-1598858412,-1586427083,86252
1185002922,-557690895,1219405938,331235720,-412822631,-787314378,915495379,660545727,1397438129,86253
489665116,78306240,940890685,324866483,826124619,1517219235,-1838898189,1927410244,718604750,86254
-41274991,736152253,-1194971313,-433676087,1493052782,-1602487254,-1647303423,-923316736,1544842885,86255
1046335913,2014197540,-323486377,-331000882,-100953592,926752475,638307237,28503680,-706828740,86256
-1216728373,1625364449,-20397136,756920544,1441530885,1733209077,2135744003,-1090690057,778078941,86257
-1655754221,770536428,353615789,1805814708,64317490,-1631579932,-515526356,1305095682,599248999,86258
32082260,-1614145741,159932681,-644424224,-1552428135,-253337364,-1800278745,619689083,775680609,86259
-1964249841,-1320928674,1379655235,1487242085,-996745199,-1615813246,1323316422,-674133803,-422336409,86260
1317824452,74090354,410988820,-1215188760,1717768051,1802339375,-17352217,1737157219,1392663703,86261
-1217819080,1941970520,-1063072270,-1268435013,865199669,-1513150919,526187345,-1388837193,-491477279,86262
413321326,-2002451776,-1843639950,1944838055,-1796773943,1809431728,-613801313,-1571846663,1517839240,86263
2041208382,-356027295,854873326,827357282,-576107684,-1595750320,676583147,1440868630,-243981941,86264
1739520179,-1565908999,1211497969,808702977,1284527899,375229538,608917101,-1572755842,941704833,86265
1784283098,1637590216,-1974800561,-448722187,1368857315,146120294,-1494897405,555681596,-229650479,86266
2378796,1667101223,-1117211097,1118445830,538248661,-1809850919,-918940668,1267050374,1672796383,86267
-1765172631,-743781021,-997955799,-233596040,864018558,39058188,860001756,1163866571,-1845668385,86268
1939245518,-384157485,420875798,-1064169997,395991113,1313055455,-1702070214,-1793296001,-598777742,86269
1248945516,-1687773769,1447393228,1382691218,1556679252,-1703384965,-767509910,725693323,-1403856568,86270
10981275,-516531179,-281868480,1994867233,1589804906,-48685935,1488051716,1449089993,634813815,86271
407477831,-395098091,-1209742185,-2042436124,-1830926389,2062167766,-2030389493,-604218603,610353351,86272
-1883023990,1176902525,-2049843805,-372369763,1119809101,-1182522003,-326450538,1727098618,-231185711,86273
1681427287,1653777144,1591894509,286375243,-149152218,1247917764,-1200602661,476849047,-418868071,86274
747041379,-600510491,-1232627621,-1072035477,1407584394,2137254578,-305788028,1017664588,2040046753,86275
1959697742,-757421442,1517580480,-1216342325,841526106,-489911739,-526338455,1141503787,1027573370,86276
-321042233,1747070500,-259373741,-736324062,-1904028963,1836466626,-1016195045,1857399377,-185135964,86277
-1186431795,388028158,1346450073,-1326057439,-713610990,1734692537,-379694739,-1873725198,787363721,86278
-1453267192,930281154,1831737336,1808377217,1116511067,-1161746455,228586109,1511890300,-1655416609,86279
1858250635,-998661025,1892279836,686761583,2129086899,790141246,626424507,189097748,1942624746,86280
-1456503188,-872255533,-947096929,635542864,-1407846949,-1300899176,2044044553,-2084890474,1143004756,86281
-585358211,-1472071946,-1129319241,1328811652,-565272954,-117447692,-53291916,994445053,1825640516,86282
2001650551,1056676453,1253952904,-114512123,-1700033317,-846628618,-1903150174,-691253112,894832765,86283
1417559809,-1393705036,1762811917,1430712961,1043021881,1493372000,1978323667,-335730454,-1848949921,86284
1033168111,-1850303970,-892685286,-1246162399,214366132,-929850661,-934461864,-789160465,-103162489,86285
-1339449398,-927915902,1087427185,1399747041,-952997045,94170034,1062582546,-1895180643,1434416563,86286
1289717934,266440207,707529693,2144301115,314884214,2126146597,1411021686,-498807101,496836181,86287
-1255898540,-1597443318,1244165883,1488085910,1908652767,-402822433,-1591037462,1517010,-1266194695,86288
-435707404,-1318767844,2108347836,-2016532450,-1528561017,-1093159168,1842759758,-2079676332,916868780,86289
-817478619,30493460,1857608254,489145827,650537841,38920202,1726915189,-487134895,-1638797726,86290
1896718325,-858021136,1647235716,675430881,-1009332269,424609707,-1287178150,1662567815,187059149,86291
-690221852,738460730,743727477,-1324784342,521136959,-865184517,2128571377,-2108259082,-320541462,86292
657659638,-1826340428,-1419348293,-1336235067,-1148644529,2106873988,1446877185,-325988161,-844276037,86293
426540893,1277239501,389292194,945055362,878793952,511237337,-298333357,867503843,1463627048,86294
-1709852173,801822479,986093614,1539113931,621026124,288318119,-1998343300,-2129466709,-774824172,86295
1014982236,395434652,-680624972,23975768,-227177862,1504084097,-510583398,1652031923,-659009513,86296
-1582653429,1768335042,-1434611513,555523020,-893141738,103170351,856598040,1681314016,7790526,86297
2086772997,600240575,-1350250968,-386155311,523671029,1937089179,1484956970,1567024549,-466771366,86298
1843864613,1249996461,-525366125,-504381289,-1044647909,1358898256,-2136679500,-668868615,764339563,86299
-1150624996,1456350465,-2096826716,869992415,352420372,-1579730430,1274431323,2122423282,160284527,86300
1548472577,119097446,1155659943,266621970,1892366315,316198620,593718664,1274167113,-2019983260,86301
1489572635,-1948093392,-775557982,159348152,1797840439,860514094,1391989258,783359698,-1372781716,86302
1473890781,585512698,-1906234620,-1816939355,1639358980,-1276954635,-1383565243,-2140518674,1837618013,86303
-1299584027,250474064,-1038380694,1118219606,-175840465,493815024,-60639091,-1031191563,20958544,86304
-283313540,-2116753167,1257714941,1390873274,2124174058,-465490489,-1991511353,-718654595,367936377,86305
-1174558103,1667991911,-1216310560,915119957,2032664189,-922697202,1483098892,-1916336326,-1927911791,86306
-1839887236,968653781,-1266008230,-1492261226,-1796827567,-510755848,-933767828,1275151991,-229593320,86307
-886758324,-1692624402,1259027851,-427595450,163423290,398325637,-2123441158,-2046622797,731496358,86308
-163779926,-239449124,694927825,-600980950,401106391,1218439904,-389312688,-884879632,-383723635,86309
-86928875,-1586605584,1171754643,1005391340,-2088283059,-682388613,1214458229,1340420798,60166994,86310
-965466783,1337138569,871754154,-1671300132,-51283170,-1382745616,966468172,1461213412,1968480832,86311
-665243035,327271185,661987822,1325898212,-1692043288,1979631956,-783875446,858000924,-1863457421,86312
-629986063,-1331765078,1525834031,-572001406,35625607,1794599982,-875895996,-271419511,-1755587691,86313
2077309880,640068030,-770541461,-1319721402,-559399414,-162796673,-1299869095,-1942667073,323317832,86314
787853925,1572715189,-1418907549,340632607,2041393629,1120455744,-611219215,-541051705,-2051234305,86315
541131404,1937642442,1720045918,113584031,180379061,1065177279,1486795927,-1297823108,1450471086,86316
-1489698890,123631747,166659180,-956418978,2069012764,-654086992,1362649795,1227810293,-662714777,86317
1962508472,-1714555562,1603839185,-1296809704,-2030255784,864260529,-174906667,1853980880,-2144791315,86318
1800723638,876895204,-710574407,1666487876,1269905149,-753718107,1328994295,-947214051,-345428402,86319
-773845547,-1342884474,-1651136019,902618363,-22862835,-1488756579,-1178221016,1378093968,1787398679,86320
-1890009657,-569477364,147375273,411308458,-885581752,-1862413267,-152506749,-782905242,863778125,86321
-1847988061,1785689446,774112932,587154104,-1151103894,-927787642,1691952660,1365712064,-838345510,86322
-1603636580,-1116663415,254118980,1966135651,-1188171732,924433824,-1420925834,-1287559364,-1055680500,86323
-906024405,-63946558,-2044793090,-1383616605,1252341245,-477160690,1090929273,-1045167993,373638965,86324
1364134330,-502649217,-1386094612,1601395088,297979049,-162261747,1276964265,-1552278383,-1104066879,86325
440297188,1063777280,-1689741527,1246252494,1717073961,-1638296771,-1972439664,-1372460110,-1718228517,86326
1902546939,1474199922,694441720,710320714,-1666247213,-1408926941,1556044365,-2072152496,2097698688,86327
-424564585,1164205675,352816435,-851713754,870656147,2079062444,1818155089,-754818218,-1797203728,86328
1940942703,1168127510,713129667,1362540383,920011380,-1461873473,1261223597,1948734502,-459755597,86329
-1922168756,1124810518,605595517,-949885487,-642851162,-337041397,-1503208152,766183389,-668232420,86330
-67466159,-798842846,530798350,576441068,-2004335762,-1977810257,-519155994,-2047308076,-1877344660,86331
-1874440709,998503559,897480755,60761856,920938237,-573518256,569635653,1831622890,-785324345,86332
-1066652181,-2067282954,766444150,-64692270,-799732841,422512765,103880629,150961120,1703230732,86333
1948185647,-645920976,2023801832,1698230191,727232221,92983567,1285419646,1280579685,-408386165,86334
-2040422374,1613181281,955950591,926627867,-941892654,88309991,128844167,1340910311,-1429340536,86335
-1020071125,1836093569,498514603,22970792,-2029389855,-1695734980,793906762,-635511211,-74656360,86336
1056310315,-768723496,-1491524696,-882736770,2072479826,-125954190,830224557,970016645,-1905280700,86337
-1171827871,-1500736828,304635977,-917501864,-1496686320,1314750355,-1783743123,-565622200,-1724251194,86338
1609108024,1624410544,-215990532,-56354224,-1638879414,-2083315677,18430484,747815203,1523006178,86339
-201996425,-1542942636,-1951651659,509427281,1236495266,1059326776,2086172998,-1816827605,-756747019,86340
-1885813522,380434655,-1354369770,-519135478,-359225397,1000980700,-856344303,-326326708,-2026951026,86341
1476082937,-489486696,1719856889,1557198535,347305223,-1760314798,-611419451,1728686696,1056295672,86342
-2057711478,535449285,-1658710764,1599124214,-1712230227,-900621326,1317698337,-72709926,-2079412289,86343
-191000121,-1703616906,-1834030042,-1422761208,-334606256,1652822089,-2093222739,-1182240470,1687185279,86344
-1872761656,-322583494,236330299,-772668808,901541992,-642899844,1215792737,-297462450,1066408510,86345
618016765,379456014,915458186,-868370044,-2023213898,-627267244,-1508741657,31971242,886710575,86346
1125393725,-874609605,-1586381917,-475933416,234032042,945726799,528708524,1808106265,1614480611,86347
-532316501,848850612,-805861909,2005506351,424991456,-1618324215,727031097,1824183421,-876307190,86348
-521140487,-2077992014,-935104244,-1855509757,320126283,870666054,-381131362,286121663,-1788041266,86349
1176452441,-1391657042,775100630,1369758189,438744088,1610828441,1874397171,-1174308619,-2089167941,86350
-604695962,-1157759988,1731939814,1280902764,130413293,7291583,250305618,-508574462,-1242165305,86351
1690100397,-1455447652,342066528,-521716369,-1555262666,641896198,12517004,727702751,-1741157255,86352
1125388008,-1780415888,-1918840699,-2041925191,-1007985689,-621842620,1689202905,-1407556936,1238864390,86353
77133145,-126001479,2059836982,-1792202906,28113426,-1924458524,-2026980918,-206083074,1827309880,86354
-1535623820,846174142,-551596182,-163544399,1120699975,779344659,508279293,-1541016505,-408565810,86355
-69669944,-474620412,-1474683858,188183354,1546695422,1656785478,-1398522908,156984098,623634664,86356
202463374,838460300,-1095386265,237663069,-1889817556,1693749729,233603044,1214233149,419354960,86357
-827645728,-1699531956,-1480241228,2119364998,319277802,1716184060,1831013662,115527019,1746076444,86358
1123694622,760884039,228778504,1391324425,-1684088415,-1776399228,53469597,-1639391881,-563534961,86359
1252926710,-1495620886,-1666780432,2110923338,1717521951,1804110701,91476194,48954439,211018609,86360
595568309,1624672805,-312279307,-259079827,-1659624206,451226664,-1099460643,1075329193,228370908,86361
-48777713,379464064,1894359972,-1548630901,-1891005877,160535655,-2128688512,-1388150360,-291337794,86362
