PS_PARTKEY,PS_SUPPKEY,PS_AVAILQTY,PS_SUPPLYCOST,PS_COMMENT,nonce
859025031,-456794493,-59372642,-773362871,-1664859407,20131
-208888899,1533180141,1176918208,465239060,-391266576,20132
-765076480,1400291374,1170901591,-944459523,2003409367,20133
126033773,1088728280,-854875812,879240653,1442278812,20134
-1688756602,-2086675595,1785868794,-1715816191,174131344,20135
1027727647,2059779584,587167754,17833571,449589798,20136
481692621,-404241056,-1846888761,-2020502049,1092998986,20137
-1593000002,981052808,-1415425837,1775736038,-1398410384,20138
-1490941749,1303475599,2042151169,-796996585,1599191252,20139
-404777931,-1634236829,1202038172,153499357,415090728,20140
712571012,-1700544301,-535247416,1999324939,-1864644605,20141
853203580,1514943147,138289636,816368677,-476556616,20142
480349896,-1071805130,-179261241,393711219,-2110330074,20143
1973407944,-748496503,-22777322,679048325,1737878390,20144
-1408512203,705400676,307357887,1863151904,-1134481743,20145
-640405484,-2057150528,-1968859153,-1640262469,462515520,20146
-169157834,-235330932,711797707,-860466707,-1043416604,20147
-118159712,-569063227,1611194348,424897231,1544606356,20148
423808618,1892718470,-152231721,-890663497,3085415,20149
1739929387,-346674218,1975352678,-223703749,1546366313,20150
412859433,369925781,-1366997792,-1954186779,-1818744851,20151
-361992111,-863102946,1751754611,-1435384937,772754745,20152
1096665812,821413249,672155341,-247280579,-1451129637,20153
-410008309,-730764300,-1504133238,-1126878026,-339112179,20154
-793145277,1268629226,1483858535,1443523953,1818797229,20155
1997660875,170467149,1611747,-1762910190,-1427777035,20156
582280437,-2035906485,1484190023,306742073,-1894435979,20157
-727438518,-33952735,346920305,605580858,-1784854784,20158
1118963749,-2016984324,-1247905144,406518062,1592045721,20159
-923906942,1455786676,-610928438,2086594107,-1352101349,20160
-1981775035,1990048314,640775878,-224350101,-1253973598,20161
1636977873,-1670606395,-290275811,-1085158001,778364508,20162
-674108482,-800832073,-1589047016,-1975640274,462309262,20163
1603373045,641517430,-515803417,530862375,-468576589,20164
-2011900907,305422252,-751916029,-801168588,340615452,20165
373162349,-212608819,950830506,-904086813,796961949,20166
1057268684,-404955294,-1947951546,2117730408,-1623373582,20167
-822551172,2005681098,1997188671,-1840952535,-1295290724,20168
1012413770,-303709492,-1866259640,147013151,-1625017913,20169
76535556,654810135,-201782103,-1635730804,-649141530,20170
-1356044264,-194072395,-1351039008,-1735968469,1083797699,20171
-1140708434,-762760140,623766918,219347200,-611204661,20172
301514665,785389211,626443624,-676117683,324418248,20173
1997240609,2071125424,711244841,-381058783,1666256510,20174
1052304492,-27586030,-584334301,289568038,1550244558,20175
-141188473,-2094215441,-2021364123,-102462480,-1194074206,20176
-466537718,1371658038,1912973508,-1148683297,-1241934976,20177
-1861863850,419889316,-164804929,1957205778,-820417543,20178
1272451849,-476578491,-563887613,1901743792,1142512789,20179
2059368190,-1913110949,1018722074,-2010647063,-1592668951,20180
1917240222,-729062991,1431605913,884029825,-142783555,20181
-643307528,85904297,1517052902,410411336,-1485858982,20182
1613054437,-1592998014,1255947804,1515040996,603697804,20183
826903633,-2109477422,1096893489,1989054581,1349800084,20184
-1239357523,1832930735,-1274252518,-1725872277,-2099196135,20185
-1131028505,-1757124430,1551550473,-15244266,749400737,20186
153988652,687662543,799025685,832177066,1082026877,20187
354396504,1712344358,1142319303,531555855,1992875075,20188
762041770,-205001678,1465841267,1348481672,-2011665280,20189
270675483,-533098142,1494101357,2010640364,1166260061,20190
1297902563,-60085560,248641647,-929389009,1895953115,20191
-72600076,-1561022772,1222751527,222801295,-1441927660,20192
-1086178074,1789174697,-377164382,2025611936,797395817,20193
1700581885,-926233235,1260078470,-1026206901,-1831028000,20194
-51804866,768482950,1701861883,2043555242,109342167,20195
612083952,-943236707,-1226329018,784672634,929036873,20196
-1915492390,-493153756,480027161,-2076873227,-1571428283,20197
1885673912,215669182,247009111,-996111692,-1439485801,20198
1522225248,2016806777,-284660468,-432513711,-87456618,20199
-1975669064,193810675,400770713,623904203,1285007236,20200
52611465,-867063672,-1774778210,862159927,-1854976492,20201
-1267634590,-1942015009,1694762962,-946743900,-456024248,20202
204375021,1884610975,-870331806,63837333,-1019743138,20203
-728097047,-1073272653,918264904,657640477,982892784,20204
1148631902,-1363042333,-1303023029,-1817170106,1293008110,20205
-492418027,869776722,-915093598,-1542809855,1055567130,20206
-47024162,-802788483,-2077522932,-1857391439,314055255,20207
548507572,2115404930,763561993,1953510875,74256988,20208
648456657,-1377159809,206505185,1115727717,2014789938,20209
1872689708,-949093613,1496431544,1191290300,1148989910,20210
2097349906,-1146827643,1791610843,-681990143,1767898810,20211
109086751,140678525,1060458079,-1081188437,-1746382431,20212
1875092662,-607867649,-1126211162,1462311638,732017644,20213
208224845,-1823612796,863394538,1425000795,-1449277372,20214
-1125441770,1908148503,-1247099014,1983139464,-1526141428,20215
-232501163,-1902035085,648131616,488509924,579540871,20216
1272029507,-375796908,1393701099,2079545834,1389412029,20217
15463095,-417268078,555768474,-1615213567,-1106932565,20218
382748296,1988633119,1809699755,-917039745,1624270485,20219
-1204009490,512065552,-651143909,-143870617,1762096659,20220
-190833938,-1098503833,959124578,-1684278696,-851037844,20221
-1814082187,-1970537542,520406309,-1817642436,1329977627,20222
583098091,1444374840,1983432744,2069461001,2062235121,20223
1325241613,-590610820,-137275437,1368117557,-91368094,20224
1156159059,-1877848183,1948173071,-336473978,-1853491583,20225
-447435565,1199991081,-77750517,-630536198,995446801,20226
1926329228,-1840533714,22542818,-185253246,1452464782,20227
-1617983602,-194248643,678190414,604458959,-390610431,20228
-1165566706,-421158219,44519726,1926252547,583860234,20229
-1113600435,1654020308,1678835461,1926668611,-1864578818,20230
76153063,1229409090,39130081,-1419223181,422609000,20231
1402968645,-1346800031,1534306015,2000153154,1268321548,20232
-901108782,1255730356,-2113240911,1514854827,-2070048051,20233
1243243104,-1853759268,-867169573,-457057337,370841936,20234
-1682115804,198362729,-1821062634,-1418684988,1561764614,20235
1504058336,-1633937560,-254084461,-318773808,1794831670,20236
332191575,1737219142,-1448260630,1982801064,-901497004,20237
-818402977,-2064096704,1012141928,1629993871,-980750215,20238
-1098205416,503300934,1180893214,-158368151,1287688212,20239
-1645572247,-1909842473,26638980,1159059924,-842969113,20240
-1859398967,-612454968,-640020653,923308072,-676549013,20241
888811657,1909277953,154058086,-2021620163,-2093139272,20242
1746091813,-1044930192,-2111074702,1068628307,-1692997578,20243
-1472595299,-478689305,898816940,1717346995,1054130390,20244
707998833,360687906,-1421139437,-136685922,-155761152,20245
-885038636,-1917365789,-2113070017,-1012388139,-613879084,20246
-1688382923,1478199056,557723852,2117582013,-1357391093,20247
-1586073470,80137314,1054345115,-1784943095,1724750252,20248
-150322605,-110469480,218704129,-210411831,-1787591636,20249
-922941290,861460686,1007447092,1299853002,-392482650,20250
-517526195,777085549,-1757803753,-199458619,1909346619,20251
-1208747425,54956741,-1760755914,635223662,2044436972,20252
1116518863,1795246856,622364565,1458164304,-710162054,20253
-42587508,1090686733,570503726,161400896,1507985216,20254
1222573033,525080484,-1178426886,685522316,1588846143,20255
17475543,-946967512,-170504856,-639904873,-844650042,20256
2042858857,-104162110,414011463,-2095686167,1864631289,20257
943429667,-104848053,197035882,1080581396,1401161699,20258
979693401,-396612642,-448487258,-1012902847,-284930688,20259
1087444153,-2104266012,-1472487433,-251212755,-350580024,20260
1587294666,-1522080654,1165336088,279086539,481434652,20261
1252589119,604717303,1455850461,-2062913314,-593046513,20262
-825986544,539022712,-694734791,-384048975,291195414,20263
-2047181453,-348370101,1272054589,293783746,846923957,20264
1229545339,-2044912571,1485714928,-373068933,-1020750464,20265
1160888687,-255063382,-1638435607,673046166,862098726,20266
1958939238,-282537925,1075202446,556689371,88468789,20267
432822004,835458691,1191992070,1896824751,679124570,20268
-673545067,31454931,792047532,-775639700,-2029364913,20269
-1436298777,1553580612,-607433049,1940516623,-1913864651,20270
1028042240,1821901615,2143503362,-654337516,1045264893,20271
-851802979,566201536,162349402,336444975,-47307975,20272
1626239470,-1561064601,-1271526733,-882044424,840204311,20273
-254671638,-1539920185,-2088094634,-406568353,-466673092,20274
1462860621,923739400,793665803,849202729,445172398,20275
1032430824,-1199146786,-590650465,410151773,719203691,20276
-1543600923,-1869696008,-161105087,-1647240322,-74917388,20277
305459669,-1694775112,1836955732,379334140,1081264448,20278
-619776737,-1387690280,-864050170,-1685969959,62546129,20279
-1199914823,-31362505,-1712535389,-1705570835,-1994314640,20280
718545191,-1015980575,-989147345,-845817343,396464799,20281
1716191793,-1091464651,-484665424,-1233992732,-1876429124,20282
-667841645,949055497,1965653503,-1582917459,999979751,20283
1782045101,-737380088,2036328206,-868313727,1092320836,20284
662715307,-1353604050,1605369707,-1960090208,1076367214,20285
-1123857887,986121725,1228649414,1445518108,837050280,20286
-917777507,279346455,-1676482970,-2033415635,688003377,20287
-855624523,760732320,-2050110539,-1610861426,310504142,20288
1450727140,274629,1235349817,-1272855212,2101059947,20289
440943530,724137828,1767372850,1659240885,83290809,20290
1897650665,-1270259783,-488427910,1492296022,816953570,20291
1623095856,-1233386654,437721174,1643748548,1499799197,20292
-1729911127,-1842987198,1317806795,-547868619,-1536114436,20293
2106212937,904961961,-1494242871,1072697455,1471985494,20294
-250014272,-610087321,748368173,1540887343,-1605336970,20295
-131505048,127959701,439070837,-1482046359,-45326710,20296
-660175913,-202323449,-1881933413,-1240181344,-338869205,20297
2004833741,421425367,-1050856021,1886393963,1824767065,20298
-1032910017,1414656580,-1710390766,-1928354189,2013120326,20299
1577255306,538603984,447792439,-831703030,-2080669296,20300
-997460388,-1974756956,1454179573,676483810,-1546053383,20301
1454006965,-851641344,2078479113,-1259254270,1730001564,20302
-1129722981,594825105,357281057,-168574521,-1401594450,20303
1985635638,-1209819704,726712796,-2063913386,1714962285,20304
1319574825,172839870,-782041117,1286193301,-205744058,20305
-81011041,1869968665,156554907,-1173495022,-501964909,20306
-64927838,-1943071303,-575282225,1584578596,307011676,20307
932823755,713534144,1436255747,-343737487,179095356,20308
-519341790,1329466036,1512943537,-1916004404,760543832,20309
-56365662,1271136114,1428104219,-1940948896,1124940952,20310
-952594918,1016999584,910610085,1322492596,-738092232,20311
-558566932,-2085481082,388287111,1753998061,-177176662,20312
-707110823,-1096175147,-866785328,1009752255,-1757713833,20313
-400600654,-1578377964,-1513534450,455239736,1687484327,20314
-497215085,-716808241,-1524427295,-1866161664,1711706851,20315
-1031125529,191889731,1276385007,155508399,-1179744529,20316
2066540514,-700597685,-290596585,-1503941,831555104,20317
798848809,969179314,932321339,-687185007,-1012370474,20318
-520489073,-77777471,1726267085,-629714543,39944215,20319
-1458791796,1500737079,535325721,-34426504,2016466175,20320
1167062133,-1878906193,-435583860,-1719026368,411541068,20321
10895075,-1082951276,-1997293056,-2123522740,298429317,20322
706179785,1598267263,-1348759699,795305545,993166846,20323
2088747759,1801268278,1497160122,-1277770405,-391043782,20324
977806020,1341325579,939305861,1837356565,210363415,20325
-1462605763,1115852183,-733229865,-1471124374,-618851511,20326
1952812014,-29467630,451080343,-2006051916,-1220238359,20327
2043098791,-562457052,866346633,-814149000,1353637092,20328
245270314,989339249,-886319113,-2088228785,691339156,20329
-1285762441,875356494,-87436747,-1620964668,936311535,20330
-1679163,1616892052,-221673407,78680038,303908410,20331
-659036912,-1935864582,-105564736,-1071034742,169430102,20332
-451993999,779996011,-1943458045,2019099393,1305359428,20333
1994162372,875294229,1629400679,-621061604,-1470400486,20334
-1649691411,494562123,-589524344,-1850396623,898502501,20335
1464141170,104603506,1035993286,-552007374,964717901,20336
697877212,-638309035,2130491179,2097313925,1587738805,20337
-590713097,1554058285,1309952784,-1145127994,-1890741290,20338
1304866181,-948438289,1298798290,-506766468,-442630477,20339
2130230128,943591383,1746689276,-1188827561,-26862092,20340
-846792660,1392473064,52615639,1080573198,-90122109,20341
1651605329,-852856377,1505635125,-773540503,262271,20342
68124670,-781080272,-1615632876,-1558204172,493818939,20343
-1857572728,-194648787,-1795877403,-1647345418,-1647763000,20344
-117521735,-1411634767,-672750769,1896979441,-1653630900,20345
-1428816378,1049438205,-1675325843,-764913316,-1489690250,20346
2011453637,-481214263,-184145006,-1067181256,2115423086,20347
-2130163177,266737300,1177307732,759021136,631833318,20348
-517895257,841747421,-449629931,44478410,-1748320027,20349
2094527295,607242580,783947605,-801448225,1467944997,20350
285451073,1801850428,-595616820,1115094205,1454514365,20351
-2000778312,95095115,151679613,780281173,1110926015,20352
-1135391198,-1113506359,-1277646543,-647751990,929263698,20353
-574624100,1713166455,1077250859,818081793,637908451,20354
-2095716778,590406501,-1839025133,-1218768114,1992585254,20355
-267473934,-1421062944,746981330,181985888,-1755061590,20356
1400638182,396730290,-899738667,1059690740,-636227628,20357
670821865,-879065835,-1875152755,-715617592,-1906601063,20358
31864865,-1750651180,-2140051811,-317921858,-1898445117,20359
-684038855,177329551,814281260,2046651226,1885857918,20360
-2089528249,-361121016,-283504778,637699240,1831462172,20361
-1987762951,-1721149653,-154299298,105523557,-1440960470,20362
-83732353,696575963,-1353079916,1809779509,107869482,20363
1797139913,572590492,2122048557,383751420,1843572302,20364
-2123338560,456368106,-1281301779,-1158792359,1200996893,20365
1978266484,529060546,-1488828785,152830094,305434141,20366
1576435760,1115392467,1164295241,1339212274,1959501943,20367
444255302,-322338130,202780257,-1249633008,1513233805,20368
634484462,726222623,-1009661450,-1536169584,-697256877,20369
-897673251,1433257098,-205788177,787519647,304569039,20370
-1264035014,-318906926,-707248541,-75394303,1186340358,20371
-1131925217,588298957,1862374992,1925828442,412464131,20372
1854299420,1614965277,194827819,-1433903133,2065762062,20373
1519289699,1226302879,-350036460,1892917101,-338117377,20374
-247452324,-594275051,141629722,-1116048350,1185053409,20375
