PS_PARTKEY,PS_SUPPKEY,PS_AVAILQTY,PS_SUPPLYCOST,PS_COMMENT
662,94,1051,2672,238147414
662,25,3739,86207,54508645
662,56,3502,40251,731697539
663,64,2691,94477,48565080
663,95,5853,70774,12330904
663,26,9390,95426,860544181
663,57,5985,33239,65862247
664,65,6891,22061,1054348797
664,96,6156,80181,15316308
664,27,7402,71579,814036236
664,58,6104,54616,622207063
665,66,115,59251,49904160
665,97,8218,42520,162820787
665,28,3362,69824,228164866
665,59,1234,13002,810922351
666,67,9860,59608,416882658
666,98,8372,45156,610737097
666,29,1000,9636,677172345
666,60,6150,36135,955338759
667,68,9129,49065,772004456
667,99,6304,83076,746771233
667,30,1626,72363,790204580
667,61,1766,32408,180641234
668,69,4931,62024,389389728
668,100,3214,91161,895526964
668,31,8173,84377,555456667
668,62,6276,60116,69537129
669,70,6768,5405,208349435
669,1,7485,51596,267500075
669,32,7163,66896,490641992
669,63,8417,56466,204124228
670,71,6190,93771,983059713
670,2,9088,88677,344295789
670,33,7960,91708,449952054
670,64,5344,96921,635107260
671,72,2692,92419,948276347
671,3,6874,53205,1035936731
671,34,460,48264,76117610
671,65,8576,5541,1005910981
672,73,73,46489,426573156
672,4,4345,34856,374410624
672,35,7170,27095,576414032
672,66,4968,78719,425940686
673,74,9038,61892,368556809
673,5,8210,99112,1059572859
673,36,8205,54553,273517977
673,67,3078,99016,275040114
674,75,9757,41819,698745519
674,6,2476,72652,974600972
674,37,3092,2216,325714952
674,68,9894,12222,843416639
675,76,598,48456,773502010
675,7,4272,34198,210370319
675,38,4618,66667,403383530
675,69,1044,1144,369669098
676,77,4834,77280,139471809
676,8,5671,55204,722124838
676,39,1703,53254,609612610
676,70,9436,56900,739436968
677,78,685,97488,744225224
677,9,5342,30770,221263622
677,40,3682,88249,69306273
677,71,5976,89582,1047086971
678,79,8623,20681,395380349
678,10,9099,57483,613598462
678,41,9071,6232,927678546
678,72,7607,65012,662919311
679,80,6574,66605,982480764
679,11,1307,65298,502893293
679,42,3654,82395,849430745
679,73,6899,17754,218231444
680,81,8945,9858,25665547
680,12,8530,70298,814541875
680,43,1158,278,1060062777
680,74,212,1657,188848347
681,82,7314,1607,85520890
681,13,6359,70911,791966762
681,44,3473,2447,183886081
681,75,3202,98297,138460389
682,83,6146,42551,181539941
682,14,590,90063,564209939
682,45,5218,13775,1069767766
682,76,5161,74507,298061713
683,84,8854,4446,28526663
683,15,3859,18288,824650867
683,46,1051,91783,631148811
683,77,5735,49337,926081819
684,85,1122,50935,678207520
684,16,2684,36835,451681263
684,47,8949,29608,745976972
684,78,3665,39348,912092766
685,86,8614,98370,483459311
685,17,4832,71965,972321655
685,48,7999,48090,14771144
685,79,7760,78214,357875757
686,87,5026,77862,36074491
686,18,6375,56441,47460118
686,49,6289,94896,930922643
686,80,3412,25905,911950308
687,88,4682,39833,502780462
687,19,5181,55394,541946067
687,50,9281,50376,625032033
687,81,3237,32608,677348868
688,89,3292,5328,77186393
688,20,3778,61530,645874793
688,51,7416,1421,14858369
688,82,2895,31010,527393793
689,90,6180,28664,727693125
689,21,4408,67502,86680110
689,52,5115,63737,402095046
689,83,1757,21205,557210352
690,91,1485,66272,443605060
690,22,5194,69782,196411954
690,53,1102,12144,921571060
690,84,8781,32322,543000267
691,92,7808,8545,965496446
691,23,180,77470,77382880
691,54,6775,50520,352950696
691,85,9908,56859,848596319
692,93,3861,95342,1025193170
692,24,9109,26035,971797365
692,55,5013,27904,719344872
692,86,7323,71959,226519282
693,94,5136,35025,301282475
693,25,6049,80787,906831312
693,56,6139,65498,107065156
693,87,2973,41756,142725235
694,95,616,14100,642528350
694,26,1473,37881,504143833
694,57,8731,25119,93145536
694,88,6674,14346,1010270634
695,96,7952,72094,130653519
695,27,3248,9262,174385748
695,58,1343,52215,43490198
695,89,5336,77946,495667050
696,97,6314,64748,922351353
696,28,4053,22794,274251341
696,59,2774,98853,1001664013
696,90,5083,266,924775626
697,98,6567,96059,81559368
697,29,8132,95427,962711477
697,60,423,61929,1016212020
697,91,5240,13138,986491595
698,99,5329,49502,123475281
698,30,2651,34141,768357088
698,61,6810,97228,227326966
698,92,4011,51888,190382838
699,100,5457,77409,562297985
699,31,1996,31826,264414867
699,62,7300,59047,831042058
699,93,51,8709,1008177977
700,1,2592,44380,432987285
700,32,3248,59904,995342525
700,63,9682,46559,963271998
700,94,4633,14916,858511782
701,2,4457,65909,194025149
701,34,807,60204,771130773
701,66,198,82139,542845042
701,98,2371,11338,681489196
702,3,8251,73251,419327496
702,35,9951,68668,889441426
702,67,2259,66642,47528719
702,99,2684,86470,459408250
703,4,2813,60276,387673647
703,36,3126,96627,892489180
703,68,103,50494,219541795
703,100,4744,11694,67266015
704,5,5245,63065,545084566
704,37,1116,12811,723227931
704,69,7507,48209,114375464
704,1,3391,81435,1067634248
705,6,7977,66513,977172377
705,38,1674,10228,668825487
705,70,1087,3049,579591272
705,2,3371,22292,720773125
706,7,9747,60914,788214974
706,39,2545,15424,378074411
706,71,2559,9276,213887610
706,3,8215,85789,832293535
707,8,7878,9990,1060783169
707,40,9076,1391,27897196
707,72,9493,32976,289235785
707,4,5405,8382,803671825
708,9,8896,47284,971662277
708,41,6600,16774,589258444
708,73,5261,24772,808571131
708,5,3879,76544,138671810
709,10,8822,80914,71328166
709,42,4072,87925,1066593417
709,74,9817,37602,70739964
709,6,9533,32618,556884946
710,11,7236,84412,454022205
710,43,3868,37754,769374945
710,75,664,93925,918823298
710,7,8607,95631,559801192
711,12,1124,89480,40354609
711,44,3589,3156,669531357
711,76,3783,13846,532328222
711,8,3746,60151,395348412
712,13,467,87503,364241913
712,45,687,53041,794567230
712,77,4688,79985,569998846
712,9,4128,63822,375846983
713,14,1062,50303,487195439
713,46,7124,5752,800701774
713,78,2453,99567,852147202
713,10,106,6704,934350934
714,15,8770,14238,77497031
714,47,7474,53655,1058008578
714,79,2472,17333,205422413
714,11,26,31185,412816801
715,16,7573,65671,78072603
715,48,2426,50426,591249485
715,80,7092,77692,400507995
715,12,8294,86992,75045537
716,17,2166,51137,93655723
716,49,1472,44144,641258025
716,81,9350,94526,309447095
716,13,5181,92545,58047181
717,18,9376,70972,42463592
717,50,7474,34444,619810007
717,82,1229,7743,150212018
717,14,2617,91677,553205240
718,19,4556,64924,49063501
718,51,6680,85126,450717961
718,83,6361,59003,210258896
718,15,2249,70924,242154427
719,20,8187,21493,603113084
719,52,235,19987,333884960
719,84,9530,88837,6816828
719,16,521,82453,256080668
720,21,2402,88337,480584637
720,53,7795,73509,483426243
720,85,5764,11473,137642017
720,17,146,49001,904223395
721,22,1106,5845,937877606
721,54,3210,64295,721889437
721,86,859,4231,56410399
721,18,9237,12763,599003476
722,23,4943,48206,810015051
722,55,1009,33470,502402478
722,87,3533,21688,954043604
722,19,2940,98171,701998429
723,24,1682,22066,445037413
723,56,9349,55088,619909807
723,88,5230,12042,469188916
723,20,6971,10821,751124072
724,25,644,77830,345232405
724,57,5104,6207,295477339
724,89,1041,49443,954911741
724,21,1088,31167,154359503
725,26,2273,69323,718358404
725,58,606,85197,637656688
725,90,7626,57747,1020622780
725,22,2252,45653,615399002
726,27,353,72948,579514892
726,59,2778,76418,110639945
726,91,7940,54876,80075686
726,23,6037,47971,650541576
727,28,4534,80485,688690385
727,60,3750,81362,468464585
727,92,3973,39897,88548028
727,24,3324,42739,1031622872
728,29,3215,45210,924680533
728,61,4964,15687,582233096
728,93,871,39557,791621991
728,25,4646,26117,759473176
729,30,2546,17184,752239413
729,62,9356,28927,696499837
729,94,2508,93558,648634430
729,26,3357,7888,883104176
730,31,1509,23727,863744959
730,63,6504,93413,722232862
730,95,8748,69731,37176040
730,27,8874,64157,627229568
731,32,6788,81078,493280951
731,64,1965,58829,26596458
731,96,7853,62780,277796044
731,28,3992,36624,562085533
732,33,6654,74133,432939908
732,65,7501,21743,382373667
732,97,272,14481,991024766
732,29,9804,45670,93115763
733,34,8204,65663,87196096
733,66,1741,16062,192720249
733,98,917,45057,480131391
733,30,799,54629,131083663
734,35,4410,81717,639697245
734,67,7230,98706,918817021
734,99,6547,17974,43957343
734,31,7476,18946,62416607
735,36,9318,66626,618369482
735,68,8838,16933,157699583
735,100,286,93902,433606224
735,32,1628,2340,144117009
736,37,7236,87253,485775122
736,69,5233,32772,463078845
736,1,7431,69425,434291102
736,33,3956,1065,841468020
737,38,2639,44900,798566104
737,70,4834,7202,243043438
737,2,1213,91731,480802654
737,34,679,77196,718619370
738,39,8416,40061,145926565
738,71,3945,95590,137199054
738,3,1864,7075,558266656
738,35,6065,47603,471315287
739,40,3248,85061,666330713
739,72,9028,63369,753382120
739,4,3558,19783,219049377
739,36,6488,45644,523505384
740,41,4969,24849,67448526
740,73,9484,84464,322477264
740,5,5420,26200,76499224
740,37,6886,13793,229880563
741,42,8201,76176,407867840
741,74,2855,81029,380025041
741,6,4592,27664,746987338
741,38,5270,44625,1062725331
742,43,6812,75584,537914481
742,75,5286,20386,362851198
742,7,2076,90332,742820993
742,39,8455,41654,922442924
743,44,5539,90978,176548467
743,76,8562,10009,33252401
743,8,3928,13002,229849738
743,40,8086,59905,1033329115
744,45,4,69875,7090127
744,77,1605,73696,627119566
744,9,6545,56550,100591753
744,41,1733,822,114700817
745,46,8648,47353,476644330
745,78,4033,69470,329943088
745,10,5339,65009,998784355
745,42,6992,11197,49677828
746,47,5732,96424,932281548
746,79,3729,34206,117655922
746,11,1661,1880,686901551
746,43,8252,48238,773331226
747,48,4031,72231,548733872
747,80,626,9187,250104796
747,12,911,90979,955593458
747,44,7914,31738,339412998
748,49,2102,82753,795677262
748,81,5262,38239,608415721
748,13,5503,50341,171789163
748,45,7953,40435,43973510
749,50,1989,87889,134567205
749,82,9099,47173,732544932
749,14,2728,48173,567616698
749,46,747,70041,395888657
750,51,7824,63507,196975781
750,83,8062,40142,318297962
750,15,7180,58442,10634296
750,47,2441,53078,985926984
751,52,7720,84607,480559537
751,84,7337,28833,1039750103
751,16,1645,15065,1021047219
751,48,9385,67498,462218508
752,53,5650,85784,853731101
752,85,2495,20526,1009777448
752,17,2173,50731,416216089
752,49,4946,15282,1069009582
753,54,2888,29083,939776931
753,86,1224,24337,690329732
753,18,9499,57026,608145636
753,50,1677,14228,712993426
754,55,6813,88591,767601529
754,87,1884,58876,702574892
754,19,6323,35115,527201664
754,51,9078,85509,25009681
755,56,5119,7394,889987208
755,88,3309,16766,587413460
755,20,9659,85398,540439957
755,52,9520,38184,328529092
756,57,3692,28427,710026024
756,89,9232,86253,337039630
756,21,8738,14416,203742408
756,53,6994,49605,624015211
757,58,7815,66738,1024374910
757,90,7677,6393,235117105
757,22,1703,78269,364453813
757,54,8358,94738,446753887
758,59,4777,60778,833217423
758,91,2929,31995,936423101
758,23,1694,15201,1070582993
758,55,652,59299,460330858
759,60,6048,43712,567927476
759,92,6351,24778,163482669
759,24,1514,85368,724772069
759,56,563,32289,726809168
760,61,5893,60002,1023335188
760,93,4721,80429,956587371
760,25,8078,40537,1062969118
760,57,9874,9035,687210307
761,62,4909,35485,756618098
761,94,1517,18866,541181720
761,26,8470,23592,66807930
761,58,5826,35475,695318521
762,63,6504,44654,593217485
762,95,1683,65922,620937669
762,27,2613,81137,445625026
762,59,3635,43858,428326797
763,64,8866,85161,1056052439
763,96,9608,37945,283536137
763,28,1070,105,708254284
763,60,3364,560,150491743
764,65,8069,45411,235622297
764,97,1098,1135,923219563
764,29,1018,24898,271293042
764,61,1024,6906,49297598
765,66,7058,4003,634412933
765,98,473,74129,244373289
765,30,8059,43335,981789372
765,62,7642,84540,761300668
766,67,8004,5045,134225137
766,99,2749,9457,605342307
766,31,7322,32502,935933333
766,63,167,37438,775599460
767,68,1662,74551,698733815
767,100,1424,44295,398181147
767,32,2620,37684,784981363
767,64,1454,7816,728129089
768,69,9252,15541,29073911
768,1,2578,99977,601520003
768,33,6847,428,872397085
768,65,3977,33532,653262137
769,70,7177,51939,898633357
769,2,4513,22061,958679465
769,34,4774,68965,607386179
769,66,3461,67473,60401207
770,71,8688,63212,390361558
770,3,1428,79751,397013908
770,35,3678,34649,804209684
770,67,6439,50993,269088941
771,72,9322,22785,896817365
771,4,8479,60284,269584079
771,36,6409,26550,953841658
771,68,6686,99119,123327133
772,73,773,64027,386415508
772,5,1303,94293,834369956
772,37,1011,80194,289854520
772,69,8712,75210,244003694
773,74,606,36343,414498551
773,6,4077,54134,1070791829
773,38,2274,60285,427485806
773,70,8040,40603,775513298
774,75,5149,12072,94669224
774,7,1336,13522,880532815
774,39,3147,26243,491469172
774,71,1059,22806,1052290738
775,76,7992,10620,162339579
775,8,4036,89579,340197021
775,40,3943,77666,715729084
775,72,4802,59716,404815269
776,77,3909,64121,1073719288
776,9,4057,80288,642394902
776,41,708,60522,206384639
776,73,8298,20265,512808178
777,78,4741,59224,146709271
777,10,7388,97131,358162281
777,42,8587,19806,182470310
777,74,1859,34497,303630516
778,79,1219,95630,968141916
778,11,1563,77058,682376120
778,43,1283,15905,675523301
778,75,786,8115,477202504
779,80,4246,56825,84625973
779,12,913,26977,652643147
779,44,5037,70669,257186761
779,76,8715,35543,910381676
780,81,207,83541,100703341
780,13,7741,84140,1031110314
780,45,6152,65620,474040026
780,77,149,91474,178734525
781,82,3475,57921,745823655
781,14,7796,76434,415275367
781,46,3424,25515,1039218336
781,78,9903,77428,723026792
782,83,4291,43505,572611254
782,15,8886,43551,491285485
782,47,8819,19578,290482894
782,79,1883,6976,1051850505
783,84,9238,88044,930315850
783,16,2087,49423,224582212
783,48,8701,99604,202260559
783,80,72,28501,505616163
784,85,8779,15119,963655372
784,17,1617,81006,355466585
784,49,5295,49987,91615976
784,81,7555,93839,129298611
785,86,4685,45275,864939535
785,18,2403,25185,767271521
785,50,2780,33561,567084701
785,82,1737,41285,12664278
786,87,4352,90659,691277604
786,19,7441,36162,707700504
786,51,8028,8380,1056670314
786,83,7406,2023,351255184
787,88,2589,83913,520228771
787,20,5511,52216,128654394
787,52,9682,88514,189408097
787,84,9746,51236,947686861
788,89,9631,98872,151625610
788,21,5731,10459,1019051668
788,53,9881,88376,471555072
788,85,1853,41350,728258273
789,90,5756,80945,42745167
789,22,4353,15527,93353533
789,54,5552,50123,301807868
789,86,6422,80390,769558473
790,91,1875,75508,866062689
790,23,6758,40452,999823013
790,55,6131,84618,255821139
790,87,3362,5145,409148178
791,92,7727,90514,642191295
791,24,8601,1885,844998716
791,56,2113,34191,997905499
791,88,4293,49244,644277438
792,93,1076,84474,847675075
792,25,9272,90483,882283716
792,57,3457,88886,21097658
792,89,6779,7965,913828607
793,94,5130,21074,148235199
793,26,3749,60128,443702645
793,58,9402,90429,1007119603
793,90,4685,70189,798451933
794,95,3011,68414,228048596
794,27,4360,3574,844196839
794,59,9415,51235,373274674
794,91,7087,89455,455698397
795,96,1465,86272,875417319
795,28,4068,37377,381534286
795,60,3561,43129,510894951
795,92,2981,16147,947799217
796,97,1032,1097,947617558
796,29,9821,89548,123942124
796,61,3803,55749,379960867
796,93,7359,30961,1050737638
797,98,9400,96273,878134414
797,30,304,94706,523544867
797,62,5891,20052,824929717
797,94,2586,75866,810734677
798,99,7074,63174,525972433
798,31,9981,44987,865659973
798,63,3332,78302,759718480
798,95,2517,52188,13594375
799,100,3948,18859,585515343
799,32,5336,3161,303427725
799,64,5863,3179,186163019
799,96,8570,986,40038291
800,1,7051,11121,692378677
800,33,2455,27023,539289095
800,65,7184,52492,888114168
800,97,8994,45034,155849088
801,2,1441,70488,750795226
801,35,5236,88684,1009623645
801,68,2046,9536,489350731
801,1,8841,56676,1044326460
802,3,3035,23439,741394837
802,36,4703,52711,972115833
802,69,9514,24821,386733674
802,2,4810,2710,294758956
803,4,7980,23354,921565550
803,37,8444,18764,98039593
803,70,8800,5684,536176468
803,3,6113,46432,235427917
804,5,455,73937,1058252225
804,38,1521,14630,1051322242
804,71,5794,61984,292058010
804,4,9664,29574,886880140
805,6,4158,61405,980886814
805,39,5156,6187,1072390584
805,72,322,10462,577991697
805,5,6830,29877,838229387
806,7,2301,60227,742299522
806,40,5367,62266,688400930
806,73,268,59662,682939716
806,6,3818,59190,170949756
807,8,8960,13140,170566020
807,41,3060,86149,43846483
807,74,4641,64877,407575100
807,7,4467,94936,979860858
808,9,458,90883,423976373
808,42,5100,10794,564265365
808,75,5599,15444,844774776
808,8,8363,61865,166589518
809,10,5442,15516,229999752
809,43,7697,74534,929670211
809,76,1773,58978,636027901
809,9,1451,59134,729111665
810,11,9420,71337,435703417
810,44,7803,83565,706565542
810,77,1752,3200,289559082
810,10,6030,62189,546009046
811,12,2279,69057,189949031
811,45,1962,17584,680535114
811,78,3235,50854,612585251
811,11,9613,74131,224673347
812,13,6199,82725,731631008
812,46,3515,58789,653199647
812,79,6920,69035,776150960
812,12,8903,42924,1039577718
813,14,3390,60540,255380916
813,47,1629,31929,563011017
813,80,6555,80617,610357917
813,13,209,96801,134732049
814,15,1837,65020,418401495
814,48,5566,97068,853793027
814,81,4548,60614,989059582
814,14,2154,67750,294558604
815,16,2259,20725,120279005
815,49,8598,4396,415512019
815,82,1973,86276,952007073
815,15,1400,98589,21026801
816,17,8247,52463,178397083
816,50,962,50182,1065653408
816,83,6133,72909,117129547
816,16,1321,24315,456611262
817,18,5208,87188,478053816
817,51,7306,43249,141736339
817,84,7358,28208,211556321
817,17,2688,6354,517269565
818,19,8456,30724,864973834
818,52,8954,13691,863533550
818,85,4854,73940,987507359
818,18,1898,72655,342653898
819,20,1104,43390,1005956417
819,53,5670,3377,458936525
