O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT
14436,658,245580493,23125151,34404,860677961,682691402,0,1007925506
14437,721,245580493,28548464,34467,247522663,371916609,0,958832503
14438,1117,567770569,10729891,34932,924311831,349336082,0,1054591620
14439,523,245580493,403374,33845,590808642,696023426,0,68306592
14464,1429,567770569,4390248,35816,860677961,537059925,0,413615393
14465,617,245580493,10891302,34495,590808642,499769448,0,859304314
14466,353,567770569,1973195,35205,924311831,870288687,0,666296371
14467,1126,567770569,16077346,35214,758027517,837046011,0,1017156063
14468,716,567770569,6071843,35987,924311831,341162289,0,727893511
14469,1076,567770569,8273178,35460,590808642,1012649540,0,134905608
14470,949,245580493,14014585,34722,924311831,259082232,0,624034408
14471,94,1018611361,32419482,34844,758027517,658389425,0,238540826
14496,1153,567770569,20615659,35164,924311831,851410929,0,149095002
14497,1492,245580493,13042480,33743,924311831,241699264,0,95101581
14498,115,567770569,17294999,35341,924311831,490906317,0,941298130
14499,361,245580493,30690343,34286,860677961,514988769,0,964518242
14500,1222,567770569,10077358,34873,758027517,1063969332,0,630110093
14501,607,567770569,8318627,35671,590808642,1020724004,0,557248287
14502,799,567770569,8783622,35265,590808642,638700293,0,350239429
14503,671,245580493,19809870,34734,758027517,533329310,0,26428863
14528,334,245580493,15541229,34499,247522663,279198938,0,293656445
14529,1372,245580493,19334112,34231,860677961,472334056,0,927288692
14530,133,245580493,24031377,34429,590808642,13321189,0,933406374
14531,1331,567770569,22258358,35590,590808642,599558073,0,920701279
14532,1252,567770569,1506998,35170,860677961,682691402,0,746834636
14533,43,567770569,16121257,35189,758027517,950228592,0,891508403
14534,1414,245580493,24875230,34167,924311831,163924224,0,574157214
14535,1306,245580493,9567180,34242,758027517,445719749,0,597581879
14560,1258,567770569,3304876,35777,924311831,573038398,0,619693799
14561,697,567770569,27455187,35973,924311831,1030789472,0,630038848
14562,973,567770569,15025616,35264,860677961,716837086,0,1042153418
14563,568,567770569,23661387,35034,247522663,452313080,0,457056061
14564,520,245580493,135825,34109,758027517,164178022,0,198801914
14565,1301,567770569,5002291,35755,247522663,477731116,0,848895122
14566,1480,567770569,22133742,35361,924311831,91455341,0,1007580979
14567,1060,567770569,17637295,35354,247522663,624556558,0,392274283
14592,926,567770569,9358802,34884,924311831,920611905,0,494370601
14593,184,567770569,6182082,35816,247522663,133747764,0,571572752
14594,143,245580493,1652984,34217,924311831,661033358,0,750085301
14595,202,567770569,3265401,35765,924311831,886251013,0,195213132
14596,1198,245580493,16780221,34343,247522663,793958771,0,1036083545
14597,1192,245580493,29367306,34210,247522663,816931190,0,768563932
14598,898,567770569,17144952,35834,758027517,686459885,0,478981427
14599,814,245580493,1381080,33731,590808642,592006291,0,826414067
14624,1177,567770569,21024747,35900,758027517,956753582,0,614327074
14625,1075,245580493,205998,33644,247522663,126005907,0,660936007
14626,1453,567770569,11833557,35652,924311831,56653484,0,868135862
14627,679,245580493,21236675,34368,924311831,1041625956,0,554568051
14628,668,245580493,7531777,34125,924311831,828647457,0,178600397
14629,1469,245580493,7850350,33975,590808642,548367783,0,558141991
14630,277,245580493,18916054,33892,860677961,165453249,0,672603123
14631,1291,567770569,3450266,35532,590808642,661033358,0,85736961
14656,1,567770569,2859983,35750,590808642,602887851,0,251224636
14657,370,245580493,11616053,34391,247522663,115604288,0,337206765
14658,1381,245580493,4827402,34429,247522663,773857468,0,278814778
14659,25,567770569,14550468,35834,924311831,258249252,0,546416979
14660,899,567770569,13926714,35572,758027517,315756155,0,119506533
14661,1468,245580493,3829553,33992,758027517,612800636,0,762840048
14662,1330,567770569,20012812,35018,590808642,378984177,0,232807686
14663,592,245580493,4240605,33923,247522663,268682632,0,1043161382
14688,427,567770569,12753578,35477,860677961,413224499,0,811336452
14689,226,567770569,6891205,36005,590808642,64991925,0,721623544
14690,935,567770569,4120572,35572,247522663,1000186716,0,1004630193
14691,1381,567770569,8118528,35894,860677961,951108283,0,566685944
14692,478,567770569,5359154,35120,860677961,613633070,0,65215086
14693,67,245580493,24607295,34707,247522663,251423380,0,125278918
14694,379,567770569,31896792,36002,247522663,994919071,0,718120564
14695,1406,245580493,20528840,33851,590808642,769373164,0,265338265
14720,401,245580493,17143570,34215,924311831,449333955,0,61491708
14721,1087,567770569,16608182,35553,758027517,600395508,0,118878322
14722,742,567770569,26470215,35576,860677961,783268551,0,36916270
14723,1282,567770569,4031737,35432,860677961,413224499,0,396406934
14724,1396,567770569,4194126,35019,247522663,426597742,0,507731703
14725,569,567770569,26180145,34865,590808642,577351527,0,159152669
14726,1279,245580493,9380235,33610,860677961,666252102,0,84203423
14727,316,245580493,10238266,33803,924311831,737190230,0,511745392
14752,1051,245580493,3154383,34362,860677961,850885870,0,374817486
14753,1118,567770569,4538736,35433,247522663,866232526,0,37073779
14754,86,567770569,11228925,35237,924311831,378146807,0,628602759
14755,592,245580493,35817560,33973,590808642,741574956,0,40660731
14756,328,245580493,13271801,34576,860677961,126005907,0,276085578
14757,1420,567770569,5595421,35786,758027517,847039617,0,954318525
14758,1225,245580493,3781249,34267,590808642,1072141326,0,836234058
14759,70,567770569,4091546,35433,924311831,563461890,0,515005575
14784,1036,245580493,18806767,33676,924311831,915475643,0,867030845
14785,1249,245580493,10768378,34615,590808642,955451986,0,174577678
14786,1255,567770569,3405887,35526,590808642,124306486,0,393946520
14787,578,567770569,13528772,35993,860677961,973056474,0,280297825
14788,1192,567770569,5122959,35724,247522663,991278505,0,23793985
14789,451,245580493,21425697,34301,758027517,591697262,0,16732353
14790,613,567770569,27016353,35296,590808642,224850200,0,731910918
14791,289,245580493,8649266,34013,924311831,559397731,0,678119244
14816,508,245580493,8997738,34163,758027517,534108169,0,371237187
14817,235,245580493,13854157,33811,924311831,239250364,0,5212108
14818,643,567770569,18202646,35385,758027517,55550381,0,784445264
14819,473,245580493,14177624,33993,758027517,684761414,0,1011061909
14820,1135,245580493,16002151,33611,590808642,285253997,0,204918609
14821,1435,567770569,32200295,35956,590808642,227047536,0,319172406
14822,473,567770569,18244315,35148,590808642,537528602,0,165723961
14823,832,245580493,19006585,34376,860677961,478417001,0,659591682
14848,256,567770569,11500962,35353,860677961,615904717,0,285652553
14849,739,567770569,8259702,35466,924311831,142949337,0,248268095
14850,1348,567770569,22740185,35766,247522663,919246113,0,949095457
14851,175,245580493,22981150,33734,758027517,899526151,0,638026025
14852,1060,567770569,3463476,35056,924311831,1032281572,0,692440995
14853,458,567770569,15292035,35316,860677961,612695773,0,506680701
14854,472,245580493,7562614,34086,860677961,370793804,0,476148852
14855,836,245580493,14160996,34088,758027517,678312094,0,574464187
14880,1210,567770569,20939533,35755,758027517,866995948,0,336947051
14881,23,567770569,12605168,35356,590808642,1020724004,0,541067850
14882,833,567770569,8965026,35472,247522663,605407618,0,196590859
14883,865,1018611361,14894738,34824,860677961,845680391,0,763496929
14884,1450,567770569,27822534,34968,590808642,1034025332,0,42778999
14885,19,567770569,26126374,35692,860677961,1006932210,0,316812364
14886,337,245580493,8444118,34506,924311831,959324524,0,972025253
14887,245,567770569,12472014,35147,590808642,178782770,0,146301312
14912,752,245580493,2812510,34278,247522663,310600863,0,903791245
14913,1411,245580493,17819217,34378,590808642,992510428,0,657695074
14914,1199,567770569,19159859,35832,247522663,912693403,0,756469875
14915,811,567770569,5991187,35316,758027517,429970143,0,600855754
14916,380,245580493,7229087,34391,860677961,124306486,0,791743479
14917,1148,567770569,28096118,35806,247522663,689150167,0,151982061
14918,884,567770569,6825507,35580,860677961,287902102,0,280719985
14919,838,567770569,3663303,35316,590808642,872947510,0,999425345
14944,535,567770569,11958669,35715,590808642,868600227,0,928880808
14945,68,567770569,21051905,35152,247522663,766564439,0,153157173
14946,580,567770569,10040247,35379,247522663,297872841,0,6605211
14947,4,567770569,16511845,34908,860677961,803867903,0,536886196
14948,686,1018611361,12864022,34846,924311831,870271782,0,791510237
14949,340,245580493,15420518,34272,247522663,575130271,0,736637113
14950,1415,245580493,13185834,34237,860677961,793571054,0,195183081
14951,304,567770569,22608518,34835,924311831,759286001,0,1044750183
14976,88,567770569,18784761,34901,590808642,1012649540,0,1006851031
14977,1475,567770569,6765967,35751,924311831,471534293,0,666890864
14978,176,245580493,10637286,34115,247522663,913151119,0,153615766
14979,934,567770569,9025138,35233,758027517,533329310,0,232124507
14980,1168,245580493,18780767,33798,247522663,53693167,0,756253666
14981,679,245580493,27817831,34267,924311831,973671885,0,784298729
14982,1462,245580493,319707,34401,247522663,933771413,0,596317039
14983,1009,245580493,23822437,34375,590808642,535845223,0,177690999
15008,965,567770569,4248773,35768,924311831,388187467,0,871102877
15009,1160,567770569,16237616,35053,758027517,178782770,0,402539472
15010,1151,245580493,17591752,34294,860677961,387471736,0,135265002
15011,1318,245580493,11764293,34579,924311831,866995948,0,167913938
15012,1417,245580493,3567573,34006,924311831,1067588597,0,439535381
15013,1360,245580493,8231025,33708,247522663,700394983,0,705239868
15014,1282,245580493,15117342,34009,924311831,1063261870,0,156116975
15015,1321,245580493,5203241,34297,590808642,375412959,0,789698512
15040,697,245580493,19191816,34671,860677961,921444571,0,818190550
15041,1463,567770569,22550183,35868,860677961,964180423,0,593759971
15042,757,567770569,8949380,35140,758027517,483498995,0,914636402
15043,971,245580493,19836720,33873,590808642,664098081,0,715884244
15044,1106,245580493,7232274,33668,860677961,1140335,0,972388480
15045,434,245580493,23854312,34200,758027517,795283476,0,124976915
15046,577,567770569,23962405,35678,924311831,259082232,0,623191149
15047,775,245580493,6047055,33806,924311831,1000186716,0,225890687
15072,1411,567770569,28472605,35485,247522663,543439445,0,790545646
15073,74,245580493,7872825,33627,924311831,2313745,0,862604849
15074,580,245580493,12763762,34665,758027517,539571074,0,934172743
15075,133,245580493,21573681,34610,924311831,803971028,0,985593417
15076,568,567770569,2797941,35167,247522663,664098081,0,762860056
15077,1378,567770569,27394293,35561,247522663,7818488,0,453823259
15078,28,245580493,23496460,34281,590808642,133747764,0,137273277
15079,187,245580493,25311590,33983,924311831,387881441,0,861260555
15104,1103,245580493,2485255,33691,924311831,502155216,0,341304761
15105,1351,245580493,1165954,34640,860677961,137042919,0,513690839
15106,430,245580493,21622687,34725,758027517,514988769,0,429070230
15107,1238,567770569,24735866,35217,860677961,295984714,0,985390483
15108,1316,245580493,19916226,34572,590808642,682691402,0,871497077
15109,422,245580493,27950042,34316,758027517,624556558,0,912700656
15110,1397,245580493,5995480,34188,247522663,178782770,0,392776506
15111,47,245580493,15189326,34684,758027517,1072141326,0,305880248
15136,1157,567770569,9311085,35065,590808642,7818488,0,598545555
15137,776,567770569,10032673,35166,758027517,912051331,0,863065363
15138,767,245580493,3779124,34749,590808642,177721993,0,515109742
15139,970,245580493,13879576,34656,590808642,1012413763,0,825056698
15140,382,567770569,34370627,35368,590808642,201466806,0,696808960
15141,379,245580493,14077460,33609,924311831,472677943,0,192800480
15142,146,245580493,9820337,33697,758027517,201466806,0,1014155126
15143,103,567770569,14930691,35937,860677961,578488627,0,531150251
15168,565,567770569,8592815,35192,758027517,976703099,0,48812399
15169,44,567770569,10140201,35164,247522663,834515304,0,676576590
15170,1376,245580493,7819462,34410,247522663,259614502,0,423543142
15171,457,567770569,4295165,35284,860677961,980629122,0,864052290
15172,98,567770569,11762497,34869,590808642,468819482,0,408507209
15173,598,245580493,20773674,33667,590808642,1028805951,0,789470200
15174,16,245580493,7334855,33913,590808642,445116999,0,1039739019
15175,1066,245580493,7291319,33782,860677961,990920995,0,483051519
15200,1385,245580493,3723283,34454,924311831,214580100,0,1059342316
15201,944,567770569,10933609,34855,758027517,470252480,0,354911196
15202,1355,245580493,37180424,34158,590808642,881148418,0,52421651
15203,130,567770569,6266607,35299,247522663,317056586,0,514881676
15204,1157,245580493,1443188,34098,590808642,418768591,0,508195118
15205,1427,1018611361,31333184,34774,590808642,774496978,0,189832333
15206,1157,245580493,20854938,34276,860677961,842855010,0,317893159
15207,103,245580493,13120956,33882,590808642,309839053,0,589072346
15232,1009,567770569,3848810,35443,247522663,171553440,0,612229199
15233,1147,245580493,22322794,33968,590808642,958818470,0,977044642
15234,1453,245580493,16291464,34039,758027517,582428075,0,753923332
15235,1400,567770569,12663532,35063,860677961,1049353842,0,444931127
15236,790,245580493,15824210,33702,758027517,541712408,0,297590880
15237,1232,567770569,3992908,35524,860677961,295984714,0,765942554
15238,611,567770569,9292215,35494,860677961,238126777,0,254190919
15239,1297,567770569,16539585,35541,924311831,38691561,0,131404314
15264,568,567770569,15287910,35019,924311831,431463246,0,279482877
15265,412,567770569,16079875,35124,590808642,1017498890,0,841901978
15266,1447,245580493,19305267,33967,758027517,298070466,0,116865687
15267,1306,567770569,952668,35137,758027517,869361461,0,302886534
15268,1483,567770569,3986732,35269,758027517,109123014,0,558546861
15269,313,567770569,11886805,35310,758027517,606001545,0,21302569
15270,1357,245580493,5641087,34364,758027517,101549358,0,705597019
15271,1403,245580493,30795776,34174,247522663,962559092,0,484074632
15296,274,245580493,10653518,33822,758027517,232093096,0,8246195
15297,202,567770569,20176310,35263,758027517,279198938,0,670600807
15298,1426,567770569,15820065,34944,590808642,554517957,0,854839072
15299,88,567770569,7600205,35189,590808642,896927487,0,580367486
15300,964,245580493,21507508,34737,590808642,7829844,0,191935075
