RE2_FROM,RE2_TO
309699,281193
62331,62334
189529,87993
120684,16358
59385,56023
50250,103283
214875,8622
199454,60321
314236,44019
52791,57892
21041,60169
271801,36660
134125,143950
59202,39566
96650,71027
82704,22705
160405,2175
50675,50652
113424,10159
111950,32427
336953,677
50654,50652
174467,61287
68633,38602
158663,117808
301923,677
194138,10854
230103,99844
191902,143176
149883,151791
436686,24800
90382,5014
295541,677
284501,106558
201321,64802
43720,291
346495,210437
16140,114152
194888,7551
49289,13216
179960,285050
69970,6685
276316,88
181286,80657
222548,24898
20669,21812
53302,20483
298329,37523
27311,511
20647,20633
63699,87994
78841,14793
215925,215925
99469,16358
224056,3369
330749,246282
216562,72193
349776,40261
42947,511
33784,25507
170992,677
27328,156123
185437,88
239229,677
82309,64159
87993,189529
56022,56031
364662,53984
201321,93502
40131,169865
236994,151791
206229,93817
62673,283368
14945,5137
308963,2280
382044,382044
178302,20191
375043,371888
36045,35993
35993,36045
222116,677
178028,34236
281193,309699
412387,412387
265765,265764
553,85657
78841,14793
205560,677
163321,11072
50654,50652
117515,24224
95020,69891
201281,34928
103316,21328
141619,39089
157238,115100
254125,677
16756,4859
76982,511
23425,14154
199551,199552
16140,9498
70711,88
74234,47015
165276,12058
87993,189529
178302,20191
65827,346448
409750,88
40131,169865
175287,175287
16711,205629
95020,69891
78841,14793
50320,14615
72466,17176
60705,359134
448426,88
190534,210978
41262,1988
133130,124787
26334,291
119644,5498
49969,98402
27311,26092
335900,7533
116867,23626
215904,50652
347078,8902
93313,121293
66483,14439
271255,220962
60994,63496
132416,18869
237536,40293
444973,88
238541,149883
69880,69879
39882,677
282333,240342
216545,121120
88391,20191
41203,154135
325463,88
175287,175287
72466,17176
94831,82039
236994,11246
78425,78418
93190,147145
35776,33442
408905,408904
386123,131116
86778,33095
402137,370
349244,53870
76596,16120
56377,58428
381497,511
107743,15801
126275,40299
210478,88
98095,31453
323207,60169
27311,4368
82436,7214
137039,69914
43276,88
385779,385779
60321,199454
133976,3629
169792,88
95898,146284
43024,1988
31139,2244
58339,159824
268425,128442
145406,111102
36053,36078
92592,39102
175528,229703
3533,16140
94883,60193
177272,2014
152610,146322
175996,133196
57537,57537
40076,88
92500,54135
228416,89949
372363,10647
69879,69880
5566,5554
19315,42420
53975,54009
322450,184587
16571,49988
10016,107803
201745,241429
79857,677
2520,349
27311,18487
18511,1988
429896,88
363642,19913
176186,148025
155426,112459
240342,282333
171191,88
353102,353103
95679,208221
91808,91811
203352,50652
152684,677
30400,18561
312321,40282
9191,3024
36989,11882
93256,6660
50097,1988
298963,232004
42677,38226
28921,38636
5820,291
67521,10219
332457,88
88414,128500
194439,88
121477,13633
186898,9964
427225,35062
51289,81209
20849,57702
4365,85723
178635,82079
4106,17508
208935,46522
149073,69470
98637,14454
149036,119771
249845,13633
32066,32067
199551,199552
141619,69970
139470,3629
9696,72666
60321,199454
62273,15807
99185,4893
164051,143185
178635,82079
175065,677
92489,511
223863,6940
75957,43952
18561,30400
99349,677
84659,246578
337510,232293
187856,2055
34236,178028
353414,34268
205818,110210
113549,149327
185392,273331
27311,553
138666,135796
302199,397451
249284,12416
87993,189529
71233,7533
108383,98531
375945,88
15574,677
452431,452432
158697,88
222473,677
444973,88
86903,35376
357844,677
114152,16140
254086,12281
30102,2548
379958,88
14063,14012
426753,426754
46059,70732
99046,37523
67867,60120
261489,10269
91518,108239
62334,62331
289410,64189
141189,88
62470,13798
52199,124787
27311,75083
149883,238541
416755,416756
199534,37523
333269,677
27868,5185
54135,92500
63287,58037
16695,50620
23425,677
77005,55764
255862,34928
176048,2548
158401,174197
121477,13633
16695,378511
33205,135796
136894,7803
131829,88
138461,6974
12732,677
102203,22512
14683,31086
226815,23200
240450,11007
197981,214036
54135,92500
16695,378529
46907,20191
214579,33034
110365,86127
192260,13239
126275,39124
191416,220716
16695,21965
127822,325374
9330,22221
90963,117423
6241,349
2757,677
53966,74779
28890,18901
61904,54376
14747,27278
185807,8209
249845,3228
413336,4526
33978,4497
234966,55779
34928,31698
75458,167952
139450,16801
15077,43004
6435,19870
10115,9484
38943,16177
104463,2266
325463,40797
413336,3549
16695,120571
154451,50652
195329,3965
328353,103613
16695,110091
335126,152909
16695,87391
16210,273500
45386,9850
58574,275885
54623,67433
16695,47927
296326,284938
402358,39124
174060,28076
6685,69970
327830,677
32849,32858
141456,38586
357403,99150
63126,35022
331665,58194
220686,47448
202009,8064
60146,147421
19370,7960
13912,32381
247303,93394
60120,67867
204837,3060
208300,88
91143,14470
57973,21068
54135,267639
159335,1988
1494,5335
224704,14570
52909,52936
27484,4259
97720,6947
69970,141619
307789,1988
104039,20191
71285,44939
327506,677
306923,44909
86318,137587
346996,292433
316130,329
178302,20191
86127,110365
47184,17137
199559,88
259979,259981
221475,169141
12038,349
139450,91840
78319,29296
6982,13145
7913,957
7803,136894
370186,73979
5137,5116
60705,359134
49547,88
333812,109976
104109,112325
194359,11053
365533,411029
211507,7779
155937,11036
204768,299898
210932,191297
12866,9858
46503,46507
164387,39673
311633,1988
117336,28921
380098,396142
288273,291194
247141,37561
10176,29189
69970,6685
78483,44003
33095,86778
260945,77620
156058,188549
3758,78418
70267,559
102394,17460
88298,113279
102928,75458
106655,16210
281001,286165
147252,116646
33074,33199
312207,312209
324301,26186
43022,677
78849,10592
402358,35376
90573,26186
139450,511
29643,64339
62470,4344
180616,81092
32849,32858
16695,957
348176,73749
89713,14454
221056,181425
72592,20214
30929,233709
206269,164291
62804,1250
221471,248470
16695,995
157859,349
302290,116028
352040,390395
4572,77979
16487,99851
106789,132118
5380,1494
262016,349
62791,69018
62506,5255
190171,168634
268801,677
16695,391627
159747,88
108224,24033
105118,23205
64519,3808
131181,229374
218979,677
224852,37231
103546,27484
365291,365290
35375,74636
10269,261489
63968,1988
178302,20191
62791,184227
327830,347822
50250,103283
294401,73979
27705,50305
413300,677
31187,152768
99047,14650
62524,88
437472,677
362083,73979
9696,72666
120725,120719
87287,7803
5137,103545
97945,38636
207170,96067
263711,98963
31698,35010
277764,34928
39380,12696
311075,77231
194153,49456
45719,10592
39106,6940
10691,47683
110249,102206
14236,3888
3134,1322
441973,432982
309853,12281
234652,234651
156058,188549
220124,677
222473,1988
204609,73458
22991,677
29213,166135
6789,383
102482,71822
235380,12281
121976,152929
207170,96067
152834,19350
105435,36932
13063,2280
359093,689
15608,13486
117319,128580
117539,24443
360141,286165
182773,58159
455276,23239
159747,88
64976,18523
43445,19315
198410,131183
106821,41385
233708,111996
274141,274142
325463,35772
224843,237549
151791,236994
67867,60120
362083,73979
274186,20011
114273,29578
386691,34312
182773,62230
334882,88
454108,68278
192260,10093
211507,7779
7249,328597
433619,6940
42425,84924
186674,88
397331,57739
123993,16335
184091,88
95027,66063
39410,16088
93313,6714
408489,2080
126875,29327
149827,10924
136072,40250
206415,88
16695,419446
399704,13798
351697,73979
22470,7462
428746,88
263611,404514
79597,79597
411379,677
124554,286277
288120,88
83290,10445
164884,21057
247320,677
327829,1988
250496,163477
185348,44041
16695,47510
213169,37430
371373,677
198657,6241
303878,43986
214039,208883
113549,149327
286165,360141
43276,349
15801,16088
413336,4526
215027,7962
653,76
261208,88
97311,32295
394034,207170
160570,88
129751,257324
78890,134502
289411,88
137452,72065
261489,10269
34555,152981
425126,88
67087,7034
303499,116924
231947,5335
6241,220962
235380,12281
325920,677
299011,102591
235364,212065
35128,116143
237339,88
418524,220
388339,677
434508,88
117661,186731
171191,88
362316,68278
96067,394034
20954,71496
4927,32869
136894,17172
31381,139009
145108,88
91811,91808
58925,57257
282870,17538
413336,349
428,66068
419580,349
74636,61446
102682,139500
105435,36932
57358,11395
132118,88
9939,10023
200810,22512
413854,677
276926,88
145284,115461
289751,2402
151536,7955
15376,88
271943,88
92625,203567
194838,169425
39635,10179
54791,67719
392788,1373
236493,88
81678,677
94707,17245
23205,105118
9784,19270
309309,88
125969,58991
20922,16542
220187,52926
216554,20363
224299,1373
159063,5137
289427,88
199018,349
323425,677
2221,86775
67087,7034
89444,20191
145315,677
24455,24443
79494,142939
159747,88
328598,68278
265835,114837
120736,191307
155630,152684
212539,88
27311,18431
123298,192897
58874,58873
375166,12281
213330,88
16191,13633
277819,677
116808,64729
30887,5720
14945,26092
424421,88
406721,224293
102482,71822
421021,2080
193313,57738
213945,68278
4142,18125
89444,20191
292770,88
227870,33485
171191,80940
36905,36854
173865,88
452344,88
196120,73336
75083,104613
98766,48780
448791,88
165388,677
25664,3808
42386,28664
16373,22759
213945,68278
173555,161619
100897,12606
220152,229163
15691,10924
224169,224168
107829,88
152190,56285
234535,677
181543,677
78171,89444
455274,88
17279,11162
212126,677
379097,677
346996,292433
53503,53618
441844,88
259914,69282
194838,169425
275541,98471
120310,88
364464,88
249809,34283
111367,88
199455,144704
219674,88
239548,112435
289427,88
407563,110210
196031,11395
18069,10924
215220,201204
57277,16537
213552,88
452824,64911
284935,39523
328605,175440
64976,51886
32101,12899
197725,88
130703,54258
414818,28462
214869,88
125651,2356
52909,76666
57542,116009
48312,88
389415,88
179725,421044
111996,233708
79636,88
5064,10712
409737,88
279126,34241
376381,421990
232925,152909
17131,677
105132,8927
171734,32901
343280,27738
368200,677
414166,5335
209640,190893
287373,184965
352617,247974
138619,74636
420126,42577
283194,283195
412359,68278
35003,263874
182007,50901
81578,3726
304736,88
363028,43031
50250,244219
194421,68278
246477,8457
4537,7171
95881,88
427310,88
110149,88
339376,3369
234648,19913
310682,677
107278,239253
169128,88
1022,40569
111723,263870
194439,10924
225963,136208
96495,33034
283194,283195
210215,317
22283,22297
444973,46754
247974,352617
423183,88
48749,926
185437,1896
160792,56103
91882,20268
422288,68278
128580,117319
236994,11246
363517,363517
342410,34241
64801,140391
27855,3024
278160,20073
436207,4526
298182,677
138395,88
47881,103521
117175,9116
185437,1896
416756,416755
383501,388700
309526,49179
182891,677
312266,12352
78171,89444
87398,170953
410847,3549
321595,348729
14315,343280
303437,75174
22113,42894
18028,18028
117539,24443
9283,9300
47986,42177
152912,129168
197205,114159
180496,42660
416593,4526
73458,204609
86783,105519
352682,372271
117319,128580
72185,4368
193656,35920
17535,677
280161,159353
15826,43594
103008,37502
165414,29002
50408,29029
70832,65993
68633,38602
208233,179859
21455,13102
135182,88
278219,33034
53542,230165
44814,88
92500,54135
99843,16487
72405,77043
17172,136894
93502,201321
342995,376316
66287,34236
343095,24676
388895,388894
250602,26175
241712,241712
4677,7368
445225,88
422359,88
35920,193656
316851,2280
117319,128580
206854,11395
136309,33442
198004,19253
194365,154842
402807,88
168467,86557
32204,88
55109,12595
22859,68399
129505,7930
29189,10176
146051,93502
171191,80940
308376,56794
137358,42179
34516,27708
356472,55778
17501,677
79169,19109
16798,24503
264704,34957
416593,677
42343,3997
162643,127174
276276,276275
442329,4526
385633,317165
173865,88
448871,88
172180,677
17172,7926
425029,35248
13242,68886
69127,82050
14216,50627
196671,13633
203948,88
103521,47881
114783,47593
9886,28605
72174,677
165351,58219
192260,10093
34948,34928
221559,4570
400889,8395
145163,33810
408505,73979
19890,12352
434123,27982
147362,2280
297734,1988
41790,9858
76803,1988
215766,229883
327346,117421
196217,62828
442329,4526
614,114616
126875,29300
17501,677
103926,52676
82632,82639
7104,13747
196248,8942
198004,32671
64170,51053
275685,298963
118210,20227
232393,61477
207170,31086
69970,141619
231117,677
177884,114271
129505,7930
10171,26450
11185,41185
69127,69151
209648,677
169339,169336
234233,181779
181353,12352
59847,105441
12586,115772
43594,15826
76803,677
40838,57778
208883,214039
179859,208233
28605,9886
243511,8135
35258,34512
148277,195362
128003,113489
126458,43347
132404,88
405447,9110
94243,220416
107613,32354
58179,56447
407288,3726
76803,88
124376,88
195044,14646
396915,677
29209,17172
35699,35707
316446,410769
244035,261823
346381,677
33713,34246
265175,265174
71112,10482
199015,279637
367754,56698
122782,86838
105435,36932
76803,19870
195357,37231
67382,380310
382065,117364
348729,321595
164883,48312
189788,1503
6241,10894
80973,129378
444866,1896
40886,40878
50228,50250
79982,24503
75083,553
12600,11213
243333,677
55778,356472
228300,5185
143723,211994
352617,247974
116530,82295
227350,162402
36078,36053
93990,52629
306446,192928
203268,159195
16690,130451
223875,23477
26158,88
10176,29189
69026,13633
217145,677
153535,88
96498,10894
151152,677
221273,88
82632,82639
48312,88
98272,98278
134874,6940
215333,88298
318856,406640
238346,40285
422384,216
433654,88
141163,36660
130790,16866
61477,232393
50742,88
68954,75552
376644,386147
141096,14169
31117,67845
134090,88
159195,203268
12038,409
307056,97624
12008,216646
310651,280015
47291,16993
69851,97333
80799,52893
117539,24443
390573,369424
208233,179859
73319,73325
29353,118086
144338,42916
344421,677
152768,31187
440992,440993
374544,374543
40878,1988
170128,51543
19192,26848
69851,97333
221231,88
242955,7756
341145,188612
46584,11792
368985,30368
124949,317
117153,238885
114906,105007
435848,435848
14593,30299
17527,43539
447273,55951
209246,3726
168988,28157
36078,36053
200421,47327
3206,88
70075,7131
357107,383
12836,26732
433010,88
88671,88
240646,375842
50315,57097
322092,322093
35993,89322
149082,677
225627,88
65860,28673
88793,25660
255830,39492
52238,337117
374757,54039
398622,19913
47999,43594
361464,4665
361519,88
12281,277488
70075,7131
135170,43594
339860,146284
614,137480
131039,131035
27135,30097
179859,208233
312028,616
215573,185479
229384,8299
396770,102783
244581,47503
402100,145270
159063,159063
144128,203214
116460,17468
243832,20920
318714,222879
211329,73343
4570,4487
68883,57604
71112,3374
32671,198004
163640,20624
127405,92490
85080,25645
27311,195533
23940,27823
183597,183600
62139,119958
357107,88
118079,72185
152768,152768
318856,406640
8639,752
322093,322092
12836,4328
222746,677
50305,14615
351162,136526
199223,88
155372,207445
446919,677
423183,88
226141,9797
238150,13416
10941,120396
32671,32634
184413,86822
437440,56028
270785,88
52905,238570
189977,68399
220033,677
109647,68081
308620,308621
154650,180536
7018,9313
265522,83241
76734,50412
409737,88
114906,105007
58204,166095
430851,19
36694,61805
249804,56756
45729,12507
138614,29864
154659,134757
93529,78133
195044,14661
54069,22240
3752,121739
445078,118475
34555,45605
232088,15251
134270,77904
356110,677
249524,14685
218020,677
207922,7930
192260,10093
410459,410460
71112,83387
446821,4526
293465,293463
46058,2166
32634,32671
270785,88
20483,120214
22039,59674
164915,20150
356472,55778
94911,68388
42791,4080
295857,55466
82330,101253
104109,86976
131358,70769
397541,138701
170265,1988
369943,88
68388,20222
203955,203952
322645,5716
307070,8616
77904,29353
124376,88
333924,10905
354026,88
250878,33651
433010,88
207507,207506
452366,34306
43720,24239
281277,19572
72819,20920
18921,228579
11420,88
261489,10269
24967,24972
145941,20150
126905,677
35729,3533
265772,25110
265379,70120
46928,3726
246784,287656
404235,294318
123444,123445
79494,142939
36078,36053
265174,265175
345025,9238
12594,88231
149002,34306
352053,247640
256164,677
249600,677
105731,74778
169103,17172
102383,14661
2149,9325
234654,144453
365138,3998
21450,8005
154425,62496
223946,923
270785,88
10269,131336
424771,531
396952,16527
235700,36660
19814,183910
