P1_P_PARTKEY,P1_P_NAME,P1_P_MFGR,P1_P_BRAND,P1_P_TYPE,P1_P_SIZE,P1_P_CONTAINER,P1_P_RETAILPRICE,P1_P_COMMENT,P2_P_PARTKEY,P2_P_NAME,P2_P_MFGR,P2_P_BRAND,P2_P_TYPE,P2_P_SIZE,P2_P_CONTAINER,P2_P_RETAILPRICE,P2_P_COMMENT
8,73190200,746353615,295396558,385493775,41,93629567,90800,123620754,188,761151758,281431799,802148191,886100250,9,984901281,108818,192521326
8,73190200,746353615,295396558,385493775,41,93629567,90800,123620754,189,675658630,517898394,976033998,31770222,13,835920787,108918,738956417
8,73190200,746353615,295396558,385493775,41,93629567,90800,123620754,190,289189638,281431799,842778345,1055308828,23,366026838,109019,159894111
8,73190200,746353615,295396558,385493775,41,93629567,90800,123620754,191,771435074,148938891,619839672,443480877,36,474760255,109119,805811628
8,73190200,746353615,295396558,385493775,41,93629567,90800,123620754,192,349312643,148938891,94198614,667177693,17,318602348,109219,195477237
8,73190200,746353615,295396558,385493775,41,93629567,90800,123620754,193,272452509,746353615,563129850,740867094,31,550896505,109319,855338301
8,73190200,746353615,295396558,385493775,41,93629567,90800,123620754,194,779914006,281431799,130095540,574113567,7,766177713,109419,312058491
8,73190200,746353615,295396558,385493775,41,93629567,90800,123620754,195,979654649,746353615,980878191,14049080,40,221664743,109519,478346128
8,73190200,746353615,295396558,385493775,41,93629567,90800,123620754,196,381085143,148938891,617800143,463741129,3,936208175,109619,123822981
8,73190200,746353615,295396558,385493775,41,93629567,90800,123620754,197,134088207,281431799,115034031,279184300,18,711761432,109719,897766732
8,73190200,746353615,295396558,385493775,41,93629567,90800,123620754,198,299051389,746353615,980878191,10724722,43,345293520,109819,320826328
8,73190200,746353615,295396558,385493775,41,93629567,90800,123620754,199,857015385,148938891,619839672,542202840,23,726733624,109919,894982328
8,73190200,746353615,295396558,385493775,41,93629567,90800,123620754,200,888122670,281431799,802148191,443480877,22,316861689,110020,920659961
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,10,238062080,281431799,802148191,162576753,44,324025281,91001,173967334
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,11,174706334,517898394,848012021,458530909,43,474760255,91101,925897892
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,12,990472363,148938891,617800143,25274130,25,749080833,91201,239398635
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,13,737076531,281431799,504640044,405505079,1,331909327,91301,527916917
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,14,660116346,771295877,217131576,878084239,28,394049937,91401,517399944
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,15,215649749,771295877,910436512,565510548,45,879565806,91501,117927712
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,16,745135539,148938891,727612909,1072352938,2,664301207,91601,467911453
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,17,216479008,746353615,329397387,233120731,16,1043219872,91701,1035145418
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,18,701783808,771295877,455515320,276438248,42,331909327,91801,664976745
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,19,185724300,517898394,710613083,1051211786,33,474760255,91901,508405742
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,20,248633721,771295877,776554983,828229355,48,318602348,92002,70089287
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,21,1069393840,148938891,617800143,124943277,31,318602348,92102,308285279
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,22,488727215,746353615,329397387,11048831,19,93629567,92202,606805909
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,23,108521561,148938891,52033420,1057755026,42,936208175,92302,287576520
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,24,230117250,281431799,115034031,620008022,20,221664743,92402,293818480
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,25,6650807,281431799,504640044,667177693,3,189999967,92502,357293952
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,26,264339328,148938891,727612909,105300925,32,549151352,92602,1044562118
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,27,616028752,771295877,44594699,504363518,20,868506000,92702,980365723
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,28,498709221,746353615,295396558,774940712,19,141828527,92802,122671294
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,29,661637982,148938891,617800143,310050696,7,93629567,92902,214378576
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,30,174379617,746353615,101328949,598973532,17,1043219872,93003,317007761
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,31,102560291,281431799,842778345,933199294,10,687933077,93103,341072683
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,32,495843272,746353615,101328949,176272336,31,879565806,93203,317562861
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,33,61718383,517898394,976033998,940814844,16,316861689,93303,927951528
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,34,373081029,771295877,217131576,756113866,8,394049937,93403,935406810
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,35,625500308,746353615,329397387,484414577,14,331909327,93503,125481324
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,36,280602853,517898394,848012021,478032789,3,722252742,93603,928302025
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,37,277974549,746353615,563129850,627275790,48,394049937,93703,680218108
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,38,166420271,746353615,329397387,886100250,11,711761432,93803,588993906
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,39,605423794,281431799,842778345,533687552,43,936208175,93903,445257647
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,40,758542368,517898394,848012021,979154826,27,549151352,94004,540437845
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,41,883720411,517898394,710613083,726714616,7,48874573,94104,140081055
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,42,223217626,281431799,115034031,1057755026,45,1043219872,94204,564855011
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,43,974568697,746353615,295396558,1063883223,5,465668967,94304,573684155
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,44,173689766,746353615,563129850,926222880,48,345293520,94404,115144025
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,45,377820575,746353615,329397387,356941240,9,366026838,94504,614508629
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,46,78077111,771295877,455515320,722086805,45,465668967,94604,437222444
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,47,505143996,746353615,563129850,227274473,14,331909327,94704,306511656
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,48,1051463212,281431799,842778345,14662407,27,749080833,94804,732979721
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,49,599427099,517898394,1054171291,124943277,31,953509940,94904,351876650
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,50,232472266,148938891,617800143,504363518,25,556313589,95005,20852276
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,51,740126767,746353615,563129850,322927802,34,331909327,95105,781406964
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,52,716751382,148938891,52033420,963664059,25,465668967,95205,299812297
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,53,933702366,517898394,710613083,322927802,32,318602348,95305,853970445
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,54,824857363,517898394,833960910,291643697,19,465668967,95405,346139839
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,58,374164642,281431799,842778345,722086805,44,250135891,95805,223806562
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,59,184146764,281431799,842778345,56238505,2,687933077,95905,1020323563
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,60,490303164,771295877,455515320,42804050,27,749080833,96006,25258997
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,61,59880998,281431799,802148191,463741129,18,835920787,96106,980688801
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,62,182793988,148938891,52033420,771360077,39,394049937,96206,560494917
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,63,629604352,148938891,727612909,458530909,10,722252742,96306,239398635
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,64,29534368,517898394,833960910,484414577,1,722252742,96406,572100915
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,65,364504531,281431799,842778345,88977401,3,984901281,96506,704740455
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,66,415762438,148938891,52033420,415462688,46,549151352,96606,449846615
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,67,787071531,517898394,833960910,1028251232,31,835920787,96706,227751864
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,68,766046726,771295877,455515320,130102405,10,474760255,96806,802954348
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,69,934477129,281431799,115034031,443480877,2,766044844,96906,124057815
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,70,672090735,771295877,455515320,14662407,42,250135891,97007,303387787
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,71,585630480,148938891,617800143,1024930828,26,835920787,97107,797612327
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,72,762401491,517898394,710613083,681399216,25,331909327,97207,60643274
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,73,911943014,517898394,833960910,377387362,35,835920787,97307,642597897
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,74,84541532,281431799,504640044,886100250,25,749080833,97407,936233811
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,75,53320597,148938891,52033420,463741129,39,711761432,97507,545991132
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,76,828586261,148938891,94198614,88977401,9,550896505,97607,358086010
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,77,454091031,281431799,115034031,667177693,13,868506000,97707,581665312
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,78,3434925,771295877,44594699,574113567,24,5426455,97807,449857554
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,79,755908923,746353615,563129850,375299812,22,189999967,97907,722603525
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,80,150372916,746353615,295396558,893992741,28,984901281,98008,68970759
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,81,361613643,281431799,842778345,762362363,21,318602348,98108,1013316298
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,82,398352905,771295877,910436512,48304593,12,474760255,98208,255817144
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,83,635570557,771295877,776554983,1054042882,47,766177713,98308,600118952
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,84,429340668,746353615,563129850,1051211786,26,331909327,98408,197533021
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,85,706949886,281431799,504640044,415462688,16,687933077,98508,680218108
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,86,491647044,746353615,295396558,1054083314,37,879565806,98608,678344249
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,87,223649085,746353615,980878191,238182558,41,749627876,98708,436650077
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,88,378011211,746353615,295396558,310050696,16,549151352,98808,769163566
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,89,818812232,281431799,842778345,400824397,7,1008476250,98908,844769113
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,90,439977033,281431799,130095540,574113567,49,722252742,99009,182032022
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,91,324102624,517898394,833960910,933199294,32,141828527,99109,1044203821
9,80460077,746353615,329397387,276438248,12,465668967,90900,327041513,92,948265828,517898394,976033998,681399216,35,141828527,99209,1066095702
