F2_FOLLOWER,F2_FOLLOWED
137291,137284
137291,137285
137291,137331
137291,137286
137291,13506
137291,137287
137291,137288
137291,91264
137291,137289
137291,137290
137291,125946
137291,137292
137291,13508
137291,137293
137291,137294
137291,137295
137291,137296
137291,13509
137291,137297
137291,137298
137291,137299
137291,137300
137291,137301
137291,137302
137291,137303
137291,137304
137291,137305
137291,137306
137291,137307
137291,137308
137291,137310
137291,137311
137291,13510
137291,137312
137291,49212
137291,137314
137291,137316
137291,137317
137291,13511
137291,137318
137291,137319
137291,137320
137291,137321
137291,137322
137291,137323
137291,137327
137291,137328
137292,59026
137292,137237
137292,59027
137292,59012
137292,137238
137292,137240
137292,103921
137292,137241
137292,137242
137292,137243
137292,137244
137292,137246
137292,137247
137292,137249
137292,137251
137292,137252
137292,137253
137292,137254
137292,137256
137292,137257
137292,74207
137292,137259
137292,137261
137292,137262
137292,137263
137292,137264
137292,137267
137292,137268
137292,90540
137292,137270
137292,137271
137292,13505
137292,137274
137292,60686
137292,137276
137292,137279
137292,137282
137292,137283
137292,137331
137292,137286
137292,13506
137292,137287
137292,137288
137292,91264
137292,137289
137292,137290
137292,125946
137292,137291
137292,137293
137292,137294
137292,137296
137292,137297
137292,137301
137292,137306
137292,49212
137292,137319
137292,137321
137292,137326
137292,137327
137292,137328
116936,228
116936,29710
116936,38007
116936,28462
116936,88
116936,2696
116936,101447
116936,2417
116936,86948
177715,308
177715,3369
177715,510
177715,885
47043,1945
47043,49334
47043,47036
217719,308
13508,59026
13508,59027
13508,137238
13508,137239
13508,137240
13508,137241
13508,137242
13508,137243
13508,137246
13508,137249
13508,137252
13508,137253
13508,74207
13508,137264
13508,137266
13508,137267
13508,137268
13508,137270
13508,13505
13508,137274
13508,137278
13508,137282
13508,137286
13508,13506
13508,137287
13508,137291
13508,137292
13508,137293
13508,137301
13508,137316
13508,137317
13508,137318
13508,137326
13508,137327
13508,137328
137293,59026
137293,137237
137293,59027
137293,59012
137293,137238
137293,137239
137293,137240
137293,103921
137293,137241
137293,137242
137293,137243
137293,13502
137293,137244
137293,137245
137293,137246
137293,137247
137293,137248
137293,137249
137293,137250
137293,137251
137293,137252
137293,137253
137293,137254
137293,137255
137293,137256
137293,137257
137293,74207
137293,137258
137293,137259
137293,137261
137293,137262
137293,137263
137293,137264
137293,137267
137293,137268
137293,90540
137293,137330
137293,137269
137293,137270
137293,137271
137293,13505
137293,137272
137293,137273
137293,137274
137293,137275
137293,60686
137293,137276
137293,137277
137293,137278
137293,137279
137293,137280
137293,137281
137293,137282
137293,137283
137293,137284
137293,137285
137293,137331
137293,137286
137293,13506
137293,137287
137293,137288
137293,91264
137293,137289
137293,137290
137293,125946
137293,137291
137293,137292
137293,13508
137293,137294
137293,137296
137293,13509
137293,137297
137293,137298
137293,137299
137293,137300
137293,137301
137293,137302
137293,137303
137293,137304
137293,137305
137293,137306
137293,137307
137293,137308
137293,137310
137293,137311
137293,13510
137293,137312
137293,49212
137293,137314
137293,137316
137293,137317
137293,13511
137293,137318
137293,137319
137293,137320
137293,137321
137293,137322
137293,137323
137293,137327
137293,137328
137294,59026
137294,137237
137294,59027
137294,59012
137294,137238
137294,137239
137294,137240
137294,103921
137294,137241
137294,137242
137294,137243
137294,13502
137294,137244
137294,137245
137294,137246
137294,137247
137294,137248
137294,137249
137294,137250
137294,137251
137294,137252
137294,137253
137294,137254
137294,137255
137294,137256
137294,137257
137294,74207
137294,137258
137294,137259
137294,137261
137294,137262
137294,137263
137294,137264
137294,137267
137294,137268
137294,90540
137294,137330
137294,137269
137294,137270
137294,137271
137294,13505
137294,137272
137294,137273
137294,137274
137294,137275
137294,60686
137294,137276
137294,137277
137294,137278
137294,137279
137294,137280
137294,137281
137294,137282
137294,137283
137294,137284
137294,137285
137294,137331
137294,137286
137294,13506
137294,137287
137294,137288
137294,91264
137294,137289
137294,137290
137294,125946
137294,137291
137294,137292
137294,13508
137294,137293
137294,137295
137294,137296
137294,13509
137294,137297
137294,137298
137294,137299
137294,137300
137294,137301
137294,137302
137294,137303
137294,137304
137294,137305
137294,137306
137294,137307
137294,137308
137294,137309
137294,137310
137294,137311
137294,13510
137294,137312
137294,49212
137294,137314
137294,137316
137294,137317
137294,13511
137294,137318
137294,137319
137294,137320
137294,137321
137294,137322
137294,137323
137294,137324
137294,137325
137294,137326
137294,137327
137294,137328
137295,59026
137295,137237
137295,59027
137295,59012
137295,137238
137295,137239
137295,137240
137295,103921
137295,137241
137295,137242
137295,137243
137295,13502
137295,137244
137295,137245
137295,137246
137295,137247
137295,137248
137295,137249
137295,137250
137295,137251
137295,137252
137295,137253
137295,137254
137295,137255
137295,137256
137295,137257
137295,74207
137295,137258
137295,137259
137295,137261
137295,137262
137295,137263
137295,137264
137295,137267
137295,137268
137295,90540
137295,137330
137295,137269
137295,137270
137295,137271
137295,13505
137295,137272
137295,137273
137295,137274
137295,137275
137295,60686
137295,137276
137295,137277
137295,137278
137295,137279
137295,137280
137295,137281
137295,137282
137295,137283
137295,137284
137295,137285
137295,137331
137295,137286
137295,13506
137295,137287
137295,137288
137295,91264
137295,137289
137295,137290
137295,125946
137295,137291
137295,137292
137295,13508
137295,137293
137295,137294
137295,137296
137295,13509
137295,137297
137295,137298
137295,137299
137295,137300
137295,137301
137295,137302
137295,137303
137295,137304
137295,137305
137295,137306
137295,137307
137295,137308
137295,137310
137295,137311
137295,13510
137295,137312
137295,49212
137295,137314
137295,137316
137295,137317
137295,13511
137295,137318
137295,137319
137295,137320
137295,137321
137295,137322
137295,137323
137295,137324
137295,137325
137295,137326
137295,137327
137295,137328
20504,88
137296,59026
137296,137237
137296,59027
137296,59012
137296,137238
137296,137239
137296,137240
137296,103921
137296,137241
137296,137242
137296,137243
137296,13502
137296,137244
137296,137245
137296,137246
137296,137247
137296,137248
137296,137249
137296,137250
137296,137251
137296,137252
137296,137253
137296,137254
137296,137255
137296,137256
137296,137257
137296,74207
137296,137258
137296,137259
137296,137261
137296,137262
137296,137263
137296,137264
137296,137267
137296,137268
137296,90540
137296,137330
137296,137269
137296,137270
137296,137271
137296,13505
137296,137272
137296,137273
137296,137274
137296,137275
137296,60686
137296,137276
137296,137277
137296,137278
137296,137279
137296,137280
137296,137281
137296,137282
137296,137283
137296,137284
137296,137285
137296,137331
137296,137286
137296,13506
137296,137287
137296,137288
137296,91264
137296,137289
137296,137290
137296,125946
137296,137291
137296,137292
137296,13508
137296,137293
137296,137294
137296,137295
137296,13509
137296,137297
137296,137298
137296,137299
137296,137300
137296,137301
137296,137302
137296,137303
137296,137304
137296,137305
137296,137306
137296,137307
137296,137308
137296,137310
137296,137311
137296,13510
137296,137312
137296,49212
137296,137314
137296,137316
137296,137317
137296,13511
137296,137318
137296,137319
137296,137320
137296,137321
137296,137322
137296,137323
137296,137324
137296,137325
137296,137326
137296,137327
137296,137328
259408,241222
81202,23120
222926,1276
222926,2417
186521,2696
186521,9972
186521,150680
259593,3369
259593,16649
175261,1276
175261,5226
175261,26153
175261,93502
34893,4
34893,1272
34893,1276
34893,88
34893,29078
29234,4
29234,411
29234,40184
29234,80267
29234,28327
29234,88
29234,28331
29234,3604
29234,531
29234,11677
29234,2230
29234,2696
29234,26158
29234,42172
29487,18965
29487,51542
29487,27682
29487,133825
28596,5186
28596,109369
28596,219303
28596,16210
162234,16649
73709,53930
73709,105731
73709,27484
73709,8391
73709,15794
73709,96756
73709,5143
73709,168585
73709,10853
73709,21979
73709,56333
73709,68381
73709,51241
73709,17172
73709,136897
73709,26092
73709,74765
73709,2177
73709,10925
73709,44973
73709,53966
73709,27311
73709,74377
172315,2369
172315,1276
172315,88
172315,308
172315,5226
172315,11991
172315,3369
172315,5137
172315,832
172315,182979
172315,43722
172315,16649
172315,26091
172315,51886
172315,53967
259919,88
259919,308
13509,59026
13509,59027
13509,137238
13509,137240
13509,103921
13509,137242
13509,137243
13509,137244
13509,137246
13509,137247
13509,137262
13509,137269
13509,137271
13509,13505
13509,137274
13509,137283
13509,137286
13509,13506
13509,137292
13509,137293
13509,137294
13509,137300
13509,137301
13509,49212
13509,137321
13509,137328
259963,68307
259963,54222
259963,68308
16304,6130
16304,4407
16304,88
16304,23318
16304,31187
16304,8391
16304,50910
16304,832
16304,75083
16304,11677
16304,2567
16304,104567
16304,3994
16304,94716
16304,3807
16304,2417
16304,104571
16304,184467
16304,22240
137297,59026
137297,137237
137297,59027
137297,59012
137297,137238
137297,137239
137297,137240
137297,103921
137297,137241
137297,137242
137297,137243
137297,13502
137297,137244
137297,137245
137297,137246
137297,137247
137297,137248
137297,137249
137297,137250
137297,137251
137297,137252
137297,137253
137297,137254
137297,137255
137297,137256
137297,137257
137297,74207
137297,137258
137297,137259
137297,137261
137297,137262
137297,137263
137297,137264
137297,137267
137297,137268
137297,90540
137297,137330
137297,137269
137297,137270
137297,137271
137297,13505
137297,137272
137297,137273
137297,137274
137297,137275
137297,60686
137297,137276
137297,137277
137297,137278
137297,137279
137297,137280
137297,137281
137297,137282
137297,137283
137297,137284
137297,137285
137297,137331
137297,137286
137297,13506
137297,137287
137297,137288
137297,91264
137297,137289
137297,137290
137297,125946
137297,137291
137297,137292
137297,13508
137297,137293
137297,137294
137297,137295
137297,137296
137297,13509
137297,137298
137297,137299
137297,137300
137297,137301
137297,137302
137297,137303
137297,137304
137297,137305
137297,137306
137297,137307
137297,137308
137297,137310
137297,137311
137297,13510
137297,137312
137297,49212
137297,137314
137297,137316
137297,137317
137297,13511
137297,137318
137297,137319
137297,137320
137297,137321
137297,137322
137297,137323
137297,137326
137297,137327
137297,137328
172008,88
172008,308
137298,59026
137298,137237
137298,59027
137298,59012
137298,137238
137298,137239
137298,137240
137298,103921
137298,137241
137298,137242
137298,137243
137298,13502
137298,137244
137298,137245
137298,137246
137298,137247
137298,137248
137298,137249
137298,137250
137298,137251
137298,137252
137298,137253
137298,137254
137298,137255
137298,137256
137298,137257
137298,74207
137298,137258
137298,137259
137298,137261
137298,137262
137298,137263
137298,137264
137298,137267
137298,137268
137298,90540
137298,137330
137298,137269
137298,137270
137298,137271
137298,13505
137298,137272
137298,137273
137298,137274
137298,137275
137298,60686
137298,137276
137298,137277
137298,137278
137298,137279
137298,137280
137298,137281
137298,137282
137298,137283
137298,137284
137298,137285
137298,137331
137298,137286
137298,13506
137298,137287
137298,137288
137298,91264
137298,137289
137298,137290
137298,125946
137298,137291
137298,137292
137298,13508
137298,137293
137298,137294
137298,137295
137298,137296
137298,13509
137298,137297
137298,137299
137298,137300
137298,137301
137298,137302
137298,137303
137298,137304
137298,137305
137298,137306
137298,137307
137298,137308
137298,137310
137298,137311
137298,13510
137298,137312
137298,49212
137298,137314
137298,137316
137298,137317
137298,13511
137298,137318
137298,137319
137298,137320
137298,137321
137298,137322
137298,137323
137298,137324
137298,137326
137298,137328
249461,2177
172473,510
172473,35727
199020,1276
199020,88
199020,5226
199020,14166
199020,71
199020,16822
199020,194811
199020,18097
199020,12281
199020,40992
243601,2417
260274,88
260274,51640
88945,88
88945,40698
152112,46985
152112,16460
217029,14907
217029,439
217029,1276
217029,88
217029,502
217029,832
217029,53967
217029,11569
147324,247996
260437,4412
260472,1276
260472,88
260472,3994
112582,3369
40056,88
40056,531
40056,19808
40056,43912
40056,32534
196561,167851
260650,4
260650,3369
260650,50434
85831,11029
85831,11036
85831,88
85831,6078
85831,2753
85831,511
85831,48314
85831,11049
85831,8391
85831,13798
85831,35652
85831,2177
85831,30097
169287,88
169287,13811
169287,64911
169287,52709
260738,149212
120697,2940
180751,88
137299,59026
137299,137237
137299,59027
137299,59012
137299,137238
137299,137239
137299,137240
137299,103921
137299,137241
137299,137242
137299,137243
137299,13502
137299,137244
137299,137245
137299,137246
137299,137247
137299,137248
137299,137249
137299,137250
137299,137251
137299,137252
137299,137253
137299,137254
137299,137255
137299,137256
137299,137257
137299,74207
137299,137258
137299,137259
137299,137261
137299,137262
137299,137263
137299,137264
137299,137267
137299,137268
137299,90540
137299,137330
137299,137269
137299,137270
137299,137271
137299,13505
137299,137272
137299,137273
137299,137274
137299,137275
137299,60686
137299,137276
137299,137277
137299,137278
137299,137279
137299,137280
137299,137281
137299,137282
137299,137283
137299,137284
137299,137285
137299,137331
137299,137286
137299,13506
137299,137287
137299,137288
137299,91264
137299,137289
137299,137290
137299,125946
137299,137291
137299,137292
137299,13508
137299,137293
137299,137294
137299,137295
137299,137296
137299,13509
137299,137297
137299,137298
137299,137300
137299,137301
137299,137302
137299,137303
137299,137304
137299,137305
137299,137306
137299,137307
137299,137308
137299,137310
137299,137311
137299,13510
137299,137312
137299,49212
137299,137314
137299,137316
137299,137317
137299,13511
137299,137318
137299,137319
137299,137320
137299,137321
137299,137322
137299,137323
137299,137325
137299,137326
137299,137327
137299,137328
66009,1276
66009,88
66009,5226
66009,11991
66009,832
66009,26078
66009,23956
66009,6963
66009,13811
42125,4
42125,1276
42125,4346
111343,111342
111343,88
111343,5226
111343,16649
111343,13811
111343,260911
30840,11255
30840,30831
30840,26153
79691,79698
56303,22450
56303,2369
56303,11036
56303,88
56303,468
56303,47460
56303,11991
56303,22458
56303,15489
56303,92274
56303,12891
56303,18309
56303,78770
56303,128833
56303,8391
56303,47470
56303,2567
56303,19604
56303,18318
56303,43742
56303,9964
56303,65774
56303,15508
56303,13798
56303,50930
56303,13139
