U5_USERKEY,U5_INDEG,U5_OUTDEG,U5_ACTIVITY,U5_JOINDATE,U5_REGTIME
63592,9,17,26,153462,153462
63598,4,4,8,131843,131843
63644,6,4,10,67890,67890
63652,1,0,1,171279,171279
63677,0,2,2,129331,129331
63708,2,3,5,160484,160484
63765,5,5,10,150955,150955
63777,2,3,5,147648,147648
63808,27,39,66,147074,147074
63816,6,10,16,149892,149892
63817,3,6,9,133411,133411
63839,3,5,8,30700,30700
63874,0,0,0,122977,122977
63930,14,40,54,126415,126415
63961,1,7,8,150070,150070
63966,0,2,2,149438,149438
63983,18,38,56,128487,128487
63986,0,0,0,154287,154287
64016,0,6,6,86553,86553
64048,4,7,11,128693,128693
64049,5,4,9,150117,150117
64050,3,6,9,128312,128312
64065,3,4,7,87110,87110
64084,4,7,11,135666,135666
64086,0,7,7,133596,133596
64113,0,2,2,164908,164908
64176,9,3,12,116118,116118
64180,1,5,6,165591,165591
64257,1,2,3,72934,72934
64327,1,2,3,73554,73554
64347,2,2,4,142483,142483
64355,0,1,1,113028,113028
64367,0,9,9,68004,68004
64375,0,10,10,4724,4724
64389,1,3,4,132916,132916
64412,2,27,29,153217,153217
64413,3,7,10,42198,42198
64474,0,0,0,107265,107265
64528,2,3,5,55585,55585
64606,1,2,3,58286,58286
64613,1,10,11,109164,109164
64627,2,2,4,147549,147549
64723,2,10,12,73191,73191
64729,22,34,56,71247,71247
64733,0,1,1,133328,133328
64753,0,2,2,166031,166031
64767,9,12,21,137653,137653
64808,0,5,5,140076,140076
64833,2,9,11,154385,154385
64860,0,0,0,140833,140833
64863,0,5,5,143976,143976
64867,5,7,12,140795,140795
64879,0,3,3,168629,168629
64899,19,0,19,134336,134336
64911,93,125,218,17714,17714
64912,4,10,14,161594,161594
64950,6,6,12,170753,170753
64965,68,4,72,75569,75569
64967,4,7,11,134045,134045
64987,18,27,45,47784,47784
64993,35,39,74,155270,155270
64994,11,17,28,120696,120696
64998,9,24,33,13421,13421
65032,9,9,18,68986,68986
65106,1,2,3,67319,67319
65122,0,0,0,167859,167859
65150,2,7,9,146399,146399
65156,10,25,35,146862,146862
65159,1,9,10,76505,76505
65187,8,4,12,61591,61591
65216,10,28,38,154138,154138
65219,9,8,17,147011,147011
65223,7,10,17,76011,76011
65224,25,31,56,153713,153713
65253,2,6,8,71175,71175
65254,6,24,30,149503,149503
65256,11,24,35,147178,147178
65305,4,12,16,165246,165246
65309,1,3,4,161589,161589
65312,1,1,2,112865,112865
65317,0,1,1,118049,118049
65343,0,2,2,153897,153897
65375,3,1,4,172297,172297
65474,1,4,5,58701,58701
65528,0,1,1,66173,66173
65541,3,4,7,114387,114387
65545,4,6,10,145003,145003
65548,17,21,38,144971,144971
65560,0,2,2,159283,159283
65612,0,1,1,155254,155254
65619,0,6,6,167540,167540
65634,10,15,25,161223,161223
65636,1,1,2,166450,166450
65644,1,4,5,85963,85963
65708,5,3,8,153207,153207
65774,6,13,19,74635,74635
65851,2,2,4,67152,67152
65853,2,5,7,160718,160718
65871,3,2,5,136280,136280
65904,8,6,14,99607,99607
65919,9,10,19,21211,21211
65951,0,4,4,131979,131979
65993,15,11,26,158626,158626
66002,1,1,2,78460,78460
66009,1,9,10,122635,122635
66060,1,2,3,157687,157687
66089,0,2,2,153319,153319
66166,11,21,32,142177,142177
66206,1,1,2,105664,105664
66255,0,1,1,165675,165675
66257,0,0,0,145412,145412
66262,0,2,2,155500,155500
66279,9,10,19,73293,73293
66282,1,1,2,125553,125553
66371,65,33,98,150201,150201
66378,2,5,7,136192,136192
66383,16,25,41,10975,10975
66423,21,25,46,166045,166045
66483,1,3,4,157345,157345
66555,2,9,11,166070,166070
66583,0,0,0,158633,158633
66605,5,4,9,154338,154338
66617,2,3,5,148680,148680
66644,0,2,2,163996,163996
66669,7,12,19,135762,135762
66707,2,5,7,172134,172134
66726,3,0,3,138837,138837
66731,3,8,11,146312,146312
66782,1,1,2,138552,138552
66784,1,2,3,130486,130486
66829,7,2,9,165506,165506
66838,6,11,17,144258,144258
66891,14,0,14,91042,91042
66917,1,6,7,78793,78793
66969,5,8,13,127551,127551
66982,3,1,4,147969,147969
67002,1,2,3,148923,148923
67062,13,2,15,74256,74256
67063,0,6,6,161541,161541
67086,0,0,0,143534,143534
67087,1,2,3,160658,160658
67090,1,6,7,144902,144902
67105,0,1,1,151578,151578
67119,7,10,17,134472,134472
67132,21,9,30,91708,91708
67135,16,13,29,156200,156200
67166,0,12,12,134172,134172
67178,47,47,94,87482,87482
67181,13,23,36,163732,163732
67190,37,44,81,165893,165893
67234,1,5,6,136379,136379
67349,0,2,2,122350,122350
67371,7,17,24,26134,26134
67374,2,7,9,100506,100506
67382,85,20,105,14050,14050
67472,0,3,3,161060,161060
67501,1,12,13,135538,135538
67503,5,1,6,20930,20930
67504,19,65,84,82857,82857
67515,6,5,11,36402,36402
67517,15,40,55,21189,21189
67530,3,1,4,139784,139784
67581,23,23,46,124629,124629
67601,0,1,1,70476,70476
67614,0,0,0,55918,55918
67666,39,9,48,158994,158994
67740,3,17,20,146282,146282
67777,1,3,4,141445,141445
67868,1,1,2,23797,23797
67925,0,1,1,167984,167984
68068,0,4,4,141248,141248
68110,3,3,6,135610,135610
68133,21,31,52,105415,105415
68191,23,83,106,156392,156392
68206,15,40,55,134638,134638
68213,0,1,1,150297,150297
68221,0,8,8,59531,59531
68223,4,13,17,31560,31560
68307,55,10,65,162324,162324
68308,71,4,75,158063,158063
68380,1,8,9,131029,131029
68381,53,54,107,150281,150281
68391,1,1,2,49800,49800
68400,3,2,5,155761,155761
68498,3,7,10,43801,43801
68539,6,2,8,75067,75067
68542,0,1,1,100993,100993
68563,0,7,7,112851,112851
68619,2,1,3,152440,152440
68633,1,3,4,100412,100412
68658,1,7,8,147577,147577
68665,0,1,1,120407,120407
68707,0,2,2,152309,152309
68758,15,6,21,126847,126847
68855,1,6,7,169733,169733
68904,4,8,12,135358,135358
68938,0,1,1,171056,171056
68939,5,6,11,62998,62998
68970,1,17,18,122817,122817
69019,0,5,5,160496,160496
69034,0,2,2,75867,75867
69041,0,3,3,134501,134501
69127,4,8,12,115480,115480
69219,5,2,7,159142,159142
69224,2,3,5,171726,171726
69234,0,0,0,164049,164049
69269,5,7,12,63163,63163
69308,0,2,2,67025,67025
69322,0,2,2,143805,143805
69340,5,4,9,172219,172219
69430,1,3,4,142030,142030
69451,26,30,56,128597,128597
69458,2,2,4,117060,117060
69459,2,6,8,147856,147856
69468,0,0,0,131228,131228
69515,0,3,3,55347,55347
69549,1,1,2,123450,123450
69550,8,1,9,167406,167406
69578,9,16,25,134137,134137
69583,4,5,9,152595,152595
69590,1,4,5,167058,167058
69597,6,4,10,155371,155371
69600,0,0,0,129505,129505
69642,22,20,42,74522,74522
69643,23,13,36,140954,140954
69648,44,43,87,151806,151806
69788,16,19,35,164042,164042
69813,0,1,1,103386,103386
69879,1,3,4,152842,152842
69883,30,31,61,147849,147849
69906,0,2,2,103754,103754
69958,1,1,2,162684,162684
69970,28,16,44,160991,160991
70013,2,1,3,119021,119021
70018,8,6,14,149630,149630
70033,1,4,5,147956,147956
70057,5,18,23,47240,47240
70064,2,3,5,155488,155488
70065,1,1,2,160148,160148
70071,0,0,0,55949,55949
70111,0,1,1,58218,58218
70148,6,16,22,143891,143891
70190,12,0,12,146728,146728
70191,13,21,34,86466,86466
70275,13,23,36,166621,166621
70301,32,50,82,11039,11039
70303,19,29,48,170059,170059
70309,34,52,86,99225,99225
70329,7,4,11,136136,136136
70350,1,0,1,170508,170508
70376,2,2,4,133944,133944
70408,2,4,6,69756,69756
70422,2,2,4,125051,125051
70439,3,7,10,89578,89578
70447,2,2,4,167938,167938
70448,4,7,11,168713,168713
70491,7,6,13,129019,129019
70503,0,4,4,169158,169158
70514,1,19,20,130855,130855
70518,8,5,13,172101,172101
70524,4,5,9,74611,74611
70554,3,3,6,168736,168736
70612,1,2,3,164874,164874
70617,4,4,8,153155,153155
70622,0,0,0,154078,154078
70628,0,1,1,157730,157730
70629,1,6,7,71358,71358
70632,3,7,10,148413,148413
70654,3,7,10,71523,71523
70726,0,1,1,148592,148592
70757,3,9,12,162668,162668
70787,9,15,24,111955,111955
70810,0,0,0,136443,136443
70869,0,0,0,146969,146969
70889,3,6,9,78085,78085
70948,0,3,3,172405,172405
71005,2,3,5,127793,127793
71006,3,9,12,139045,139045
71072,3,4,7,74445,74445
71079,0,1,1,89124,89124
71133,2,2,4,78284,78284
71134,3,4,7,146912,146912
71141,9,2,11,134226,134226
71148,0,5,5,51616,51616
71157,1,3,4,167650,167650
71167,3,2,5,149821,149821
71178,0,0,0,143703,143703
71180,1,3,4,155944,155944
71206,3,4,7,159501,159501
71240,11,3,14,104953,104953
71246,1,2,3,73252,73252
71305,3,2,5,131402,131402
71311,2,5,7,108457,108457
71339,35,28,63,109357,109357
71367,0,0,0,169742,169742
71379,0,1,1,172004,172004
71430,2,10,12,58310,58310
71485,16,18,34,71176,71176
71526,1,3,4,146471,146471
71549,15,14,29,140146,140146
71551,3,7,10,145401,145401
71559,0,2,2,149569,149569
71619,13,14,27,151126,151126
71729,0,5,5,40646,40646
71765,3,3,6,149309,149309
71777,1,7,8,153672,153672
71786,0,0,0,172607,172607
71787,1,3,4,124437,124437
71822,11,6,17,125922,125922
71848,4,6,10,136226,136226
71897,2,3,5,58514,58514
71909,2,2,4,69815,69815
71943,0,3,3,162696,162696
72077,2,2,4,169137,169137
72080,1,2,3,168887,168887
72135,1,2,3,64879,64879
72252,3,3,6,58631,58631
72278,0,2,2,99819,99819
72280,0,3,3,155887,155887
72296,0,2,2,130405,130405
72338,1,6,7,127378,127378
72339,0,15,15,146971,146971
72349,12,11,23,149784,149784
72388,2,12,14,75260,75260
72390,1,0,1,97468,97468
72479,0,0,0,124221,124221
72540,2,2,4,149014,149014
72557,2,3,5,148192,148192
72596,0,1,1,139740,139740
72639,1,2,3,172770,172770
72648,5,0,5,141705,141705
72729,0,8,8,166893,166893
72776,0,1,1,116467,116467
72961,1,1,2,132710,132710
72991,0,5,5,150221,150221
73004,0,1,1,107935,107935
73033,0,2,2,170701,170701
73034,18,10,28,84378,84378
73041,1,11,12,169015,169015
73051,0,0,0,151629,151629
73063,0,4,4,146745,146745
73091,6,12,18,139647,139647
73119,5,5,10,135571,135571
73122,1,6,7,170128,170128
73125,0,2,2,140210,140210
73134,6,25,31,148717,148717
73206,0,3,3,146551,146551
73227,36,45,81,166889,166889
73257,1,1,2,145398,145398
73328,6,11,17,111818,111818
73365,29,36,65,80664,80664
73367,28,36,64,17055,17055
73371,0,6,6,59591,59591
73394,2,2,4,143596,143596
73442,2,16,18,67596,67596
73444,2,4,6,162394,162394
73487,13,2,15,169315,169315
73496,2,8,10,138428,138428
73501,0,0,0,168806,168806
73537,5,8,13,160061,160061
73561,1,8,9,131438,131438
73591,0,4,4,68433,68433
73604,5,6,11,83307,83307
73608,7,7,14,133774,133774
73618,2,2,4,93083,93083
73627,17,17,34,156748,156748
73667,16,17,33,160941,160941
73709,20,23,43,76802,76802
73710,19,24,43,76862,76862
73720,3,15,18,99642,99642
73725,1,10,11,46190,46190
73777,1,5,6,168846,168846
73788,1,2,3,57258,57258
73792,2,5,7,94010,94010
73796,0,0,0,171260,171260
73813,6,8,14,59043,59043
73819,6,5,11,150607,150607
73861,2,5,7,76557,76557
73888,1,1,2,146598,146598
73892,3,2,5,137578,137578
74000,0,0,0,150545,150545
74016,2,5,7,101392,101392
74030,15,13,28,149567,149567
74039,8,28,36,122508,122508
74068,4,6,10,142496,142496
74207,88,104,192,151215,151215
74218,2,5,7,140560,140560
74297,1,15,16,160786,160786
74324,12,23,35,148907,148907
74354,2,11,13,113308,113308
74372,2,10,12,126403,126403
74376,4,8,12,76097,76097
74377,19,5,24,144888,144888
74457,3,4,7,160816,160816
74494,0,2,2,159224,159224
74508,0,1,1,157907,157907
74518,1,1,2,108727,108727
74548,1,2,3,167627,167627
74559,3,6,9,155333,155333
74594,13,7,20,157339,157339
74635,0,1,1,149902,149902
74691,1,6,7,130924,130924
74701,5,3,8,150239,150239
74713,2,4,6,56230,56230
74745,1,1,2,66294,66294
74765,3,13,16,68699,68699
74766,22,15,37,134345,134345
74778,13,35,48,119481,119481
74779,34,30,64,132939,132939
74876,3,8,11,147762,147762
74936,2,4,6,56894,56894
74938,4,3,7,55504,55504
74981,1,7,8,171197,171197
75030,0,1,1,149011,149011
75037,6,3,9,134082,134082
75054,2,5,7,143376,143376
75083,27,55,82,932,932
75088,18,18,36,138961,138961
75095,19,18,37,148101,148101
75121,0,1,1,155027,155027
75123,0,12,12,166326,166326
75247,0,0,0,158665,158665
75272,3,4,7,131939,131939
75309,0,1,1,104243,104243
75325,0,1,1,138282,138282
75405,0,2,2,159144,159144
75409,2,3,5,85874,85874
75415,1,1,2,170507,170507
75427,4,1,5,153886,153886
75441,15,14,29,146900,146900
75446,12,14,26,132987,132987
75453,18,7,25,160540,160540
75458,8,13,21,171146,171146
75467,5,7,12,15078,15078
75470,8,27,35,5791,5791
75535,1,1,2,122169,122169
75546,8,7,15,140160,140160
75548,4,3,7,143047,143047
75578,2,2,4,67040,67040
75580,0,1,1,63705,63705
75598,9,14,23,170467,170467
75682,15,12,27,96436,96436
75684,4,4,8,150547,150547
75689,9,14,23,59518,59518
75744,2,2,4,159991,159991
75759,0,0,0,110286,110286
75771,1,4,5,151438,151438
75795,6,19,25,130268,130268
75797,14,7,21,108487,108487
75798,20,20,40,118181,118181
75805,1,1,2,153540,153540
75806,0,0,0,163046,163046
75857,0,0,0,135538,135538
75970,3,8,11,142542,142542
75993,5,4,9,147425,147425
76044,1,9,10,117307,117307
76102,0,1,1,76594,76594
76116,1,7,8,126281,126281
76132,3,7,10,58590,58590
76138,7,17,24,143727,143727
76141,7,17,24,131837,131837
76150,0,1,1,147930,147930
76162,0,7,7,124324,124324
76165,45,16,61,38371,38371
76166,22,16,38,130620,130620
76225,1,2,3,152679,152679
76273,0,0,0,47454,47454
76309,5,6,11,162735,162735
76365,1,3,4,158554,158554
76373,6,7,13,115306,115306
76404,7,10,17,149812,149812
76423,1,3,4,145629,145629
76433,0,0,0,139010,139010
76442,0,1,1,166915,166915
76460,1,3,4,101229,101229
76471,3,5,8,73149,73149
76473,0,0,0,150154,150154
76491,1,3,4,106555,106555
76495,3,2,5,107886,107886
76533,0,1,1,141488,141488
76567,2,5,7,156165,156165
76605,0,0,0,139017,139017
76630,2,4,6,153623,153623
76637,1,3,4,151228,151228
76640,0,2,2,165121,165121
76646,4,3,7,152602,152602
76665,0,0,0,137578,137578
76689,4,4,8,148975,148975
76693,3,1,4,162700,162700
76721,3,3,6,151692,151692
76725,0,1,1,136080,136080
76726,0,3,3,151840,151840
76792,2,8,10,115413,115413
76793,1,8,9,164677,164677
76811,0,0,0,151630,151630
76826,2,2,4,98407,98407
76835,1,1,2,110494,110494
76879,3,4,7,126502,126502
76911,1,3,4,142513,142513
76920,11,7,18,78136,78136
76934,1,1,2,159437,159437
76940,4,17,21,58330,58330
76941,1,3,4,160223,160223
76950,0,3,3,157983,157983
76977,1,1,2,162283,162283
77005,0,2,2,141388,141388
77008,1,2,3,128829,128829
77013,6,5,11,107433,107433
77030,1,18,19,136784,136784
77040,0,1,1,91483,91483
77052,4,2,6,91875,91875
77058,0,2,2,18908,18908
77138,13,8,21,74201,74201
77155,0,1,1,138712,138712
77156,12,20,32,161462,161462
77275,1,0,1,119746,119746
77346,0,1,1,60696,60696
77355,0,1,1,154692,154692
77400,0,11,11,72261,72261
77457,1,1,2,63155,63155
77464,4,5,9,63553,63553
77472,3,5,8,110815,110815
77539,16,2,18,137208,137208
77555,19,22,41,147726,147726
77557,2,5,7,150787,150787
77562,0,8,8,79406,79406
77579,3,16,19,148725,148725
77601,0,1,1,102204,102204
77602,1,2,3,66804,66804
77616,2,4,6,57907,57907
77634,5,7,12,139459,139459
77670,2,6,8,130136,130136
77683,7,21,28,171173,171173
77700,8,20,28,71366,71366
77747,1,3,4,144780,144780
77768,1,1,2,55067,55067
77778,3,4,7,166557,166557
77822,0,3,3,134680,134680
77846,7,17,24,52243,52243
77848,1,4,5,143220,143220
77861,0,12,12,110805,110805
77864,1,36,37,62276,62276
77876,0,1,1,162284,162284
77937,19,11,30,131170,131170
77943,0,1,1,68416,68416
77950,0,0,0,148874,148874
77956,1,1,2,114141,114141
77969,0,1,1,140276,140276
77975,1,2,3,157547,157547
77982,0,2,2,41542,41542
77999,1,3,4,30155,30155
78028,10,18,28,147282,147282
78041,0,1,1,67424,67424
78043,1,3,4,73564,73564
78057,0,1,1,132830,132830
78071,2,3,5,155978,155978
78106,3,7,10,135669,135669
78108,0,0,0,137402,137402
78109,1,4,5,71874,71874
78114,6,7,13,159348,159348
78126,1,3,4,152415,152415
78130,2,2,4,159495,159495
78133,3,4,7,133462,133462
78160,2,2,4,136120,136120
78166,3,3,6,137562,137562
78189,1,0,1,165955,165955
78238,0,3,3,78778,78778
78328,12,10,22,57563,57563
78330,0,1,1,150238,150238
78347,8,4,12,54984,54984
78374,0,1,1,136155,136155
78375,1,1,2,101764,101764
78377,1,1,2,154474,154474
78406,2,3,5,64867,64867
78413,0,1,1,98307,98307
78456,2,6,8,118511,118511
78537,2,2,4,162890,162890
78556,0,1,1,72314,72314
78593,0,2,2,63457,63457
78653,1,9,10,137754,137754
78666,8,15,23,116052,116052
78672,4,12,16,162111,162111
78698,0,1,1,137447,137447
78701,7,15,22,154672,154672
78750,2,2,4,56045,56045
78770,15,19,34,72506,72506
79021,0,16,16,153101,153101
79100,6,8,14,161077,161077
79156,10,8,18,150583,150583
79168,5,3,8,147349,147349
79175,3,4,7,140319,140319
79185,9,16,25,63235,63235
79194,5,8,13,150901,150901
79201,19,26,45,150858,150858
79208,0,3,3,147332,147332
79247,10,14,24,136110,136110
79268,6,9,15,107012,107012
79288,0,1,1,166389,166389
79338,0,2,2,55676,55676
79348,1,9,10,145232,145232
79354,4,6,10,158021,158021
79359,0,1,1,147183,147183
79411,0,1,1,137072,137072
79449,6,18,24,121851,121851
79457,13,10,23,169767,169767
79460,1,2,3,65827,65827
79516,1,2,3,138302,138302
79543,0,1,1,143498,143498
79551,4,7,11,142111,142111
79571,0,0,0,142065,142065
79608,0,0,0,162975,162975
79611,1,1,2,109989,109989
79639,4,15,19,135090,135090
79657,3,11,14,74452,74452
79687,5,6,11,139618,139618
79691,0,1,1,171721,171721
79698,3,2,5,171597,171597
79732,4,3,7,164345,164345
79743,1,8,9,57095,57095
79751,0,7,7,149302,149302
79769,2,10,12,134013,134013
79783,1,2,3,152272,152272
79805,1,3,4,151539,151539
79893,1,11,12,127219,127219
79924,0,3,3,159357,159357
79927,2,2,4,101077,101077
79941,1,4,5,154018,154018
79983,4,4,8,138633,138633
79986,3,8,11,104178,104178
80009,2,7,9,126083,126083
80035,1,2,3,73667,73667
80077,1,2,3,43738,43738
80084,8,11,19,46190,46190
80101,13,75,88,3830,3830
80163,2,4,6,75288,75288
80198,0,0,0,172031,172031
80229,0,1,1,142485,142485
80267,12,14,26,98907,98907
80281,7,8,15,68942,68942
80369,4,4,8,149911,149911
80429,21,36,57,153159,153159
80568,3,17,20,136321,136321
80579,0,4,4,159687,159687
80583,0,6,6,153933,153933
80591,4,6,10,162639,162639
80592,2,9,11,77009,77009
80638,0,0,0,164674,164674
80673,0,4,4,156755,156755
80690,1,1,2,165377,165377
80726,4,0,4,162956,162956
80760,0,0,0,151472,151472
80783,1,1,2,145079,145079
80818,12,12,24,71712,71712
80858,0,5,5,71199,71199
80864,15,46,61,119508,119508
80876,1,2,3,151916,151916
80881,3,22,25,133468,133468
80888,10,20,30,77129,77129
80895,2,11,13,149099,149099
80900,1,18,19,153501,153501
80920,7,16,23,165967,165967
80945,13,12,25,101177,101177
80952,3,44,47,57147,57147
81105,0,5,5,29668,29668
81122,4,10,14,146071,146071
81150,1,5,6,157026,157026
81171,0,2,2,141481,141481
81173,5,12,17,70526,70526
81181,10,23,33,22713,22713
81190,7,4,11,151312,151312
81202,0,1,1,66632,66632
81241,1,2,3,85657,85657
81274,1,3,4,137757,137757
81340,2,1,3,171104,171104
81358,0,1,1,156327,156327
81405,3,57,60,73222,73222
81477,0,1,1,171377,171377
81574,0,2,2,100594,100594
81602,5,11,16,68058,68058
81659,3,6,9,92889,92889
81666,1,4,5,69982,69982
81674,27,35,62,74699,74699
81699,3,1,4,84162,84162
81723,3,4,7,153185,153185
81761,0,2,2,113266,113266
81838,1,1,2,120937,120937
81933,1,3,4,79095,79095
81990,3,8,11,162840,162840
82000,2,5,7,147323,147323
82019,6,4,10,150616,150616
82049,1,2,3,149868,149868
82093,0,0,0,151396,151396
82128,2,12,14,146654,146654
82142,1,4,5,44515,44515
82150,2,3,5,131386,131386
82214,1,1,2,148376,148376
82228,1,2,3,151644,151644
82240,1,5,6,146250,146250
82289,0,2,2,159738,159738
82322,1,1,2,158338,158338
82369,0,8,8,149201,149201
82373,1,15,16,154847,154847
82382,1,7,8,157760,157760
82406,1,6,7,136225,136225
82461,1,6,7,41710,41710
82466,0,0,0,155714,155714
82508,1,9,10,122612,122612
82566,0,28,28,150531,150531
82625,9,25,34,154921,154921
82658,0,1,1,155429,155429
82661,8,3,11,125470,125470
82679,2,8,10,49657,49657
82686,2,2,4,73319,73319
82689,1,3,4,73106,73106
82700,1,3,4,87689,87689
82729,3,10,13,158912,158912
82732,0,7,7,8147,8147
82741,37,39,76,44030,44030
82768,3,13,16,115857,115857
82775,1,1,2,148326,148326
82781,2,8,10,72786,72786
82810,3,4,7,151975,151975
82811,1,2,3,151394,151394
82813,1,1,2,152961,152961
82814,1,1,2,171735,171735
82826,28,17,45,147124,147124
82834,0,0,0,81999,81999
82861,2,2,4,77791,77791
82894,0,0,0,143624,143624
82944,3,5,8,129714,129714
82973,1,4,5,153485,153485
82979,1,4,5,156502,156502
82997,0,2,2,104833,104833
83004,0,1,1,169944,169944
83119,0,1,1,73094,73094
83129,1,7,8,146284,146284
83168,1,5,6,112714,112714
83235,2,2,4,152444,152444
83261,4,7,11,130276,130276
83384,1,9,10,149763,149763
83428,4,11,15,136088,136088
83435,5,7,12,147833,147833
83461,2,7,9,138040,138040
83479,17,15,32,52224,52224
83516,0,2,2,103995,103995
83518,2,10,12,123050,123050
83622,2,5,7,49892,49892
83640,3,3,6,152701,152701
83684,0,0,0,133959,133959
83722,0,1,1,146179,146179
83739,1,2,3,153118,153118
83763,1,1,2,139960,139960
83771,4,10,14,146505,146505
83810,15,21,36,161558,161558
83829,0,1,1,148343,148343
83836,2,2,4,147281,147281
83967,5,1,6,117074,117074
83970,3,6,9,75275,75275
84000,1,1,2,147376,147376
84007,1,2,3,146409,146409
84008,2,2,4,159023,159023
84018,3,5,8,158744,158744
84025,0,1,1,150123,150123
84032,7,10,17,142693,142693
84112,13,9,22,11320,11320
84216,2,2,4,91107,91107
84219,5,3,8,164678,164678
84225,4,5,9,82864,82864
84275,2,3,5,144373,144373
84328,1,2,3,137291,137291
84397,2,8,10,153120,153120
84438,1,1,2,164368,164368
84460,8,5,13,167427,167427
84474,0,1,1,159192,159192
84507,3,2,5,111063,111063
84524,1,1,2,132829,132829
