L_ORDERKEY,L_PARTKEY,L_SUPPKEY,L_LINENUMBER,L_QUANTITY,L_EXTENDEDPRICE,L_DISCOUNT,L_TAX,L_RETURNFLAG,L_LINESTATUS,L_SHIPDATE,L_COMMITDATE,L_RECEIPTDATE,L_SHIPINSTRUCT,L_SHIPMODE,L_COMMENT,nonce
1267574025,342249718,-1824002333,-871885965,860976240,1447458867,1701869193,-1790003051,-903495263,959616251,1683166107,-1399049677,1093189301,-286415259,-123578216,813729682,3607
-1542140742,1842891704,-2075305295,-307157045,-724918341,-592896635,1262173618,2063745545,2060780181,-1099054633,-342630968,-1500897874,-183325369,1646656331,-578488747,-1319050113,3608
-88167898,25507784,-744144063,618833024,-1254718758,-1584356128,-1051237336,838475378,1915080253,1377763718,-1029922694,-1916931342,-1368528091,-722980177,-640024882,2090168410,3609
-1799584363,-971607764,1039849268,-1945970210,1543008239,514489196,-937136188,1944402150,-824883425,22541682,1982908122,-220169918,-460734372,1187498846,-106582166,-1163813540,3610
811431155,181453021,-729187139,1485246292,-189985086,1412677217,-1756222750,-1799765793,-1643511652,-1494252501,1593761791,-1269877607,-731492783,1664164945,1513504823,-1130202960,3611
1068851006,-397689965,-1071465356,99760436,-1703267818,714503164,1714917956,573417939,-102828447,-901180030,-149102170,-95946610,-758675535,355961001,895321486,150780737,3612
-780603847,1343196464,1130634820,-1118449636,1345622952,122684412,247145194,-996141802,-2062844806,930609594,-1499971933,-1475169774,944780513,626882598,-95612099,-301471243,3613
-1446222763,1908165705,1112604301,-459259031,2006818753,350855391,1857908063,-2098574824,795027099,-2022635286,457292419,191257242,-1525203720,-1754204531,137579485,-306175160,3614
-1283372606,-1726261098,775254810,1284370288,-1002143308,850811234,804604435,-570754136,-1726784050,1544316007,-909415001,1332978945,-1645068497,2132903255,-1748966460,-1584902653,3615
-615453615,-619480614,-1990189122,2114160013,2042779730,-1108742380,-841244252,-1593985826,457060202,250230546,-1390010673,239230880,1531204187,63783119,-627261710,-1029726251,3616
-1961721552,971431039,-1479021350,-1977139445,175027217,-927483198,-904992685,-1512967225,590736815,-305639139,1797328530,-1707302075,-51088656,232093466,-1418187958,-1450038634,3617
1696601653,665895833,-1708456841,-1634811667,-798821121,-951145813,-1485318390,168069770,-1600396802,-106921639,332050158,-851962196,966047521,-1906630640,-349679191,-1653461574,3618
1100525913,915169189,-941089500,-1002501761,42939486,1077302751,1211274004,-1474422242,2111274448,1126528325,-1955097953,-1412242736,1423756785,-561834760,433519334,377055828,3619
-452973541,924232566,-986028780,176540220,1485614451,2129352945,-2075007239,-1019677066,-711018865,1985559796,701834121,2073656524,894286550,-928194347,87129009,-699572082,3620
402971259,-463170667,-666117318,1873076219,-553201536,2140322516,-1162787953,882051484,1260645891,285135221,1923435708,9323496,1084836460,563583102,-1512455472,1969655324,3621
1803352576,67739586,1531852419,-1618870429,1214302290,1314163199,1708360158,-682146280,-249226406,1207317936,480835507,1496756814,-522453371,-1382360539,1415538810,-1200253693,3622
1924723018,1800218939,-1653944833,1773592670,1224533164,-169958563,-521300689,2027106375,-7316980,1039073197,1683211049,1185755211,1962952630,968859862,-1626547434,1068962243,3623
-1816735107,-892456938,-748130518,444483058,-2017426021,-214272120,-978115776,-640929654,-1577412948,-1030244843,-585517990,1757127156,-500771517,349005862,1749127333,-579413738,3624
-1999734543,592050482,627414009,-1003471674,1892215296,89745566,-1975431521,-550367492,-1544390708,-751310528,-1916520876,-1708782239,-1112336437,1980948433,-1028547590,1027378329,3625
-618377934,-376324604,-1005560221,-1127655922,867695302,-776692012,-1325805787,-461926018,-540859679,-1262364010,-1674774177,-1662052633,-976369763,1308462759,178139498,1118526269,3626
-809790843,58224253,908793411,1465402496,29849788,1581817789,-1311752167,319697198,-1681592381,483106009,1641680780,-1430536074,-882103889,-892226526,1209260652,-1770956545,3627
987991933,2021976336,1871119883,-596625702,1748682577,915927197,-874894929,-685404165,140963805,1940107694,974932853,2092888438,-833312201,895788114,-1029750708,-1196862484,3628
1759844259,-609179020,1507996374,1447618947,1685322337,-1078089499,1857314544,-1128887251,1871750608,188025075,1546173456,-1832528424,1121424603,1327958841,502031942,-1751544871,3629
-206644202,1079399120,884268501,2045607182,-676934032,134500616,-442627127,1036414381,241660693,988749387,-1391296079,-1296391548,177725575,-799900318,768284444,1342432533,3630
766874047,-2057548198,-1686909113,1139157077,628756974,-1594933996,1667144886,-1636315545,2125487267,322768864,-572540390,-1058486161,1762082695,652185160,-708606252,-509432090,3631
-219687638,300277417,724705778,1505625358,1459142929,1770444365,-597397621,2003355435,268319655,1303137936,1118350797,-1803022403,1336163295,954686622,-102986173,-1367767708,3632
1037830936,-710379872,1086117972,-683362565,7214281,535435204,717717702,-2135193672,1889055188,671175703,239727374,646131246,254130149,1791989096,-1825204241,262554291,3633
-1918343149,908335627,-2019761568,-956253349,-619494303,-1060122468,342258102,1797223621,373330471,449944359,102337621,1180615176,1436759462,-996791705,-1994346317,-836382641,3634
257655333,-1430831503,1921811999,1224576783,-899153321,-1074004639,955638219,442096089,-1569302185,1202623651,668711391,808581153,559937689,-504299247,1119369760,-1013566192,3635
-1833427161,597613675,1416630990,-830301343,1629298307,-2080579166,136970084,-1698670194,421562578,368105716,1976318949,470611946,-744633525,-718626530,1537125099,-1896109138,3636
-349381584,-772944966,418813709,1586365445,-1579475088,1004261442,1152071230,369294103,2082720363,-899767055,715835679,951829128,-1982652164,939057785,-901252692,13419287,3637
-1543272156,-1009419393,1810266477,-79170811,-1636988342,-616214344,1778087240,-1869080565,-2110770427,-1699603316,-516308557,1027555324,1896298537,406391425,1569849373,76750412,3638
-307454661,276227469,790522970,1443520438,542192383,1524899380,1780012866,1436131508,-1994661664,-551528493,1180054659,-1090242476,-1753486554,-1228509909,-945755029,888171020,3639
-248691677,12984638,-1902334761,152890607,-1899197102,1417525394,1861086360,320419754,651322645,1913518908,1088779626,876224408,581011982,1452754928,1461153118,829681550,3640
-588936260,1829717066,729908777,-306561219,1588696549,349747152,-1828669820,1604793621,-1789141854,485037359,-1463598320,-632227623,-99021213,2091425371,1504600608,-1329632276,3641
279994512,-1486637752,-1119833529,263279922,-1507100553,-871022189,-1107578532,964199403,-1036963469,656333621,1241320741,1861088871,601863165,-1031073576,-75305660,1584126170,3642
766293581,1748721646,-1879370820,-2106405312,1954176324,-2105591133,1484336205,-1787334341,917855537,-1840263966,-872535184,-2109533304,-1978367971,-455954267,-2108357112,-1541095886,3643
1819458218,-935672332,-125363978,1929336392,1239555527,-755980476,-757372398,-1124965964,2027159647,-823458618,-611195807,-55194038,1072743762,1235335752,-1411686582,-1831483309,3644
-1657797959,-1965494773,-934780508,-1314769004,-117383263,-1720470592,1441813184,-1064022762,1626093962,557581971,1373573698,901710263,1359465172,1311736353,-1467040446,-1179281235,3645
-1034699455,-1403290909,-628508099,33288721,896747511,396071028,1862098282,-959607802,-490741020,-166413252,-1475978651,436167748,189911033,-1955943083,983533679,278060712,3646
-1143996745,-2135715717,413834710,1802984040,-415781497,92582901,-1166866804,-1856925210,-1264200670,-634050146,1283339775,-2085266347,-343275069,723084514,-654180804,-1837229041,3647
2133663682,165886083,-224664170,-1405894375,-1093290209,-1556200481,1162692190,-361393835,-370163527,-297119982,-1281325742,-1629619634,-415232414,395708847,2078000752,1436482395,3648
-420047129,-1422645519,-943206051,686516058,-1974168785,1343324066,-2115187745,115458949,1523254838,-1528221517,1352254161,1836717008,-1059984933,1667659824,-1893648022,954231067,3649
353196941,-581875884,225477176,-1444257356,-1861216747,710937714,19090288,1476013166,903219755,662422211,-411505652,546425417,104092996,-1009757624,-249073797,1966720419,3650
-2048906311,-1759980379,1004927170,237954851,-631228692,-1211123204,-271334164,-310482828,-1983170349,1184002959,1526492105,-1370674536,1318944722,-934284065,-1384957911,1360021405,3651
-651013738,-1447438176,1270195648,1466770577,-764281097,-293668,320369235,1084580025,-49616665,-777776489,-919459906,-411430642,-2087849981,-1534437978,850329839,-496984919,3652
-722391362,-1173978767,577952641,799247803,856285380,-1585414996,1779280557,1405721262,-1995717324,1716342593,-1249814936,-1129837272,-1163133226,1398003460,-1414910305,-1547470220,3653
242993789,651735206,-855450482,-982783325,966462725,1051260470,1756831760,314842808,35451493,-233440796,-446051267,2040166624,161931249,1948453696,-841162753,1426120967,3654
-22378556,-1944345860,-1969808618,-1777122341,-2018006719,1519742149,143101541,240368649,-589207852,-988205207,1325941667,-193356780,893100684,2028062062,-1327541746,-395968243,3655
-90780015,460065777,-304842688,1511022106,1002252925,1076437317,-497282809,1728329582,-185166143,-1610143832,-450201133,-1594861277,-1959502052,-401696988,-537601145,-1930901581,3656
-607907770,2123644764,-1722953876,-68510689,-1326467975,78230375,-300353775,-1815225366,-926909741,-1673910008,500674745,1366709095,-1718334425,-1203284915,-760651428,-729379222,3657
374397656,182232350,-38828301,-1282426016,-284652459,2022605732,1361707853,1604313856,-306248146,1668301342,1376767196,-213440163,-1430373164,-2043898471,-770722756,181762051,3658
-1417158680,-1825786621,-1722907059,-2078540699,884363147,893289020,-2125698946,-85851359,-1873131019,-620578519,-1022375824,1938759275,479270078,-876740869,1766846753,844331275,3659
-2005550312,-478080023,55419819,-637607332,339820089,1692143366,-1437762441,-1155994339,1778356986,-146765601,837002921,-1315194951,647172084,-658323399,1138929664,-1257086203,3660
-263482637,1940778552,-1731233809,-1578672201,1868663262,1797263851,-1051943877,-1866059483,1491783202,1145537264,-446875108,-1542515556,924701671,223325965,-679930421,-2108202230,3661
1199718679,-2062143188,-1686851122,1618680098,681639248,-956501228,-838841809,-397393240,202084320,367398838,-1860350462,169000876,-1021619445,-1543665340,659833934,-1067568227,3662
1006951580,1013986173,982089825,-1763685941,-1514480162,139660717,1314280945,-436886280,558257159,385558367,1989277427,-1312398071,-1713563851,1983444046,-2057500172,-124026826,3663
-649882833,-1394681139,1286621538,277947312,1606878211,1734871330,-1984907414,-1374126550,-800470932,164840148,277945602,1681392333,118891699,1289171733,-1834416127,-928456238,3664
-853264199,-25404480,-1903906370,-301996386,-1660659824,-1513147928,561162970,2062168766,117309861,-1715299559,-1610042960,1613128953,584839699,1075065688,-1386654306,1374418307,3665
171912109,-988218852,-1766114883,1027960368,-581607843,-1765626044,1867371362,1156670159,-815692339,-1170348294,-1797740402,918774403,1454633067,989828420,-1774360619,-1307160417,3666
-639043435,489945989,1917975138,1035091695,2133871766,956280033,404596265,2005763204,49517637,-1509354,-79992783,964844471,-1756833774,-1415789848,-432298050,2002475625,3667
-800310300,-1493047814,677324432,-1111858022,-1021483734,-904664019,2105595917,1375512862,1573429845,861124133,1731455313,-206622557,1272752017,591194651,-761304750,-469524339,3668
-1376958347,-477001073,-1014688087,-1868950025,864783502,-1008304756,-1125823342,-108714676,-100878877,1469109750,-161196386,-1892218899,285950992,-279880765,1147469317,-109532079,3669
1014922394,-1585390731,-1076525583,1176827185,-1894836039,39075816,958594272,1805269624,392776778,769999481,-1119604307,1930564015,1866045518,-1161011033,1356778139,-1266477302,3670
-199997428,-942560182,953123294,-918747842,1243922941,-2047397631,1023012080,-1719056594,2048640826,-1451787960,397233428,1487604401,-1468733761,-1589129624,2063311623,-1756096354,3671
-1988776225,610509884,-1213051031,-1500271231,-1875979480,-706569584,1769328271,1375970699,-1754375260,927422022,-1162362863,700430407,1761073310,-1200801129,1501470209,-1493752000,3672
-1780292141,-1012507160,-1537165549,-178922839,397452833,1571297729,-1641886663,1313937926,-370804891,-360467401,-63756838,-1588769362,-1697133698,-170188362,396094110,211727841,3673
360671417,-669490099,-1466773940,-701695656,-203071419,1603020694,-1837341316,1471934195,-219565547,1335459982,1412924418,2043692575,1832791239,-1459920464,290563547,548162463,3674
-928859776,-501668812,1107848663,-30630070,677927454,-1192264769,-1932161925,1915733987,1756395727,-1438972280,-1270474072,-242298011,-227204325,1023090039,491164557,-1555793533,3675
123355,1186858159,719950993,1622408969,-1307939783,1782619682,1631072163,-582782641,-2050658420,1574503418,-146362103,-388431525,161852881,-252744920,1638283214,-1101105969,3676
-934131464,-1731984929,494959969,171658651,-1076019209,1288545784,-1800453884,-1246761356,1104109970,1967089627,-1196017691,1279297018,-360568515,-1022948500,-1609658043,1974221554,3677
-550059290,695855779,872789510,-944322684,-545877633,727941308,798488582,796643308,-978108938,-1830665867,-935881650,913114489,2066191211,1961648591,2108718887,1646993098,3678
741300552,940503668,1322764923,-1148162817,1629480592,200114770,378741372,884994612,827174656,-1874090320,2034382704,-1207689263,-1424544807,-1866032192,622248426,580683936,3679
-1139398894,2045196032,709021882,1552325708,-1633299841,135650039,-718262306,-1695791026,-952675283,-1466897577,-1653072846,1379663318,-127083723,431407787,-1357864256,-370913187,3680
1058099133,254211200,520296654,-562346140,-1332169532,-654645968,-180327980,2127091423,1641450176,-2014101989,1035631656,2031934890,-1577118468,-1993208566,-757601306,1198836282,3681
1192570423,715156188,-438553251,878051942,-671775640,-961958451,1741754405,-117612836,-1426479049,-380605343,-1441599403,-1193051846,-1262352357,-1689426999,-1182905590,-1538461756,3682
198536960,787967207,2022398667,-2080357054,-1978732928,1024333841,-1718679974,-810269815,1780009816,893317743,-659986192,-923262455,-875870824,309506561,466490119,1448375703,3683
-1867261125,501501634,1492571916,-436884098,868874638,681325745,122425009,-816243765,-288471674,1196715077,-295970556,360020008,-1219051851,1042404405,361671338,-1853689110,3684
-1399429263,1895169898,-1055801600,1968125342,-1761459439,-13923150,284496559,-546600740,-691215428,1066409076,1078485662,1218926867,883715649,577457083,-1670848391,-1921706128,3685
186498196,-279303676,43410913,-1391395849,-1903317408,129344360,-409156807,-369384050,-16358400,496437376,280361995,-1685016782,18549584,-467354572,-1284523301,-1661820541,3686
-749699932,1185254058,-407634360,-1019916832,474470723,1774391763,1912647243,-522763622,-943461161,-1827814252,-865268669,1638585845,-916762613,1175752112,-1066157373,569606296,3687
-1496220788,-584061406,-933762731,-379806537,157846622,-173452230,-1014978339,1110796025,1436862206,-1354977962,1890635374,-1210346212,559079813,795840703,-89645073,-1053363079,3688
1963989399,1669024356,-171578643,-302710778,-681847701,-1021321957,-520251058,-849620097,-138342668,-7560213,1934174759,-1842203982,-1748851931,-1223238861,-952397703,1565474612,3689
1599085592,1564080853,-2133365261,144822704,-1827886875,1743966163,-1891256472,719467630,-1850659146,1175183911,511195795,69184450,1760580206,808635771,-1520217960,-1319755497,3690
