U5_USERKEY,U5_INDEG,U5_OUTDEG,U5_ACTIVITY,U5_JOINDATE,U5_REGTIME
43491,1,6,7,217707,217707
43492,11,1,12,166768,166768
43515,33,22,55,36854,36854
43522,2,0,2,255866,255866
43552,1,4,5,226741,226741
43554,43,27,70,207584,207584
43556,12,10,22,192988,192988
43567,2,4,6,196478,196478
43570,5,2,7,221354,221354
43592,3,6,9,99913,99913
43595,0,3,3,206236,206236
43597,52,11,63,82011,82011
43603,18,6,24,190431,190431
43610,2,2,4,125917,125917
43615,5,1,6,193646,193646
43676,6,2,8,55858,55858
43677,116,17,133,236725,236725
43693,1,5,6,53864,53864
43702,3,7,10,124625,124625
43712,1,4,5,70427,70427
43716,54,29,83,78922,78922
43719,0,16,16,229121,229121
43722,69,13,82,164680,164680
43725,68,48,116,204893,204893
43726,24,33,57,166539,166539
43736,6,12,18,215311,215311
43742,360,0,360,128634,128634
43751,6,18,24,133536,133536
43772,3,9,12,155698,155698
43779,3,7,10,227488,227488
43783,0,2,2,237461,237461
43789,0,2,2,132578,132578
43794,30,18,48,252851,252851
43810,1,1,2,80406,80406
43812,2,4,6,80052,80052
43815,19,27,46,172391,172391
43837,27,7,34,193593,193593
43848,2,3,5,159643,159643
43864,110,16,126,190785,190785
43867,21,9,30,157784,157784
43872,11,11,22,149683,149683
43877,12,8,20,161444,161444
43880,1,3,4,161716,161716
43896,2,2,4,74847,74847
43899,1,2,3,76025,76025
43912,13,14,27,149846,149846
43914,71,29,100,147704,147704
43918,7,20,27,258154,258154
43923,3,4,7,225019,225019
43925,27,10,37,134521,134521
43934,33,30,63,150035,150035
43939,9,10,19,73967,73967
43942,11,7,18,244153,244153
43956,6,11,17,243173,243173
43967,1,3,4,232510,232510
43968,11,12,23,228117,228117
43975,149,2,151,146522,146522
43982,2,24,26,162481,162481
43992,10,10,20,247608,247608
43996,15,32,47,71790,71790
43999,4,6,10,229583,229583
44013,8,40,48,147026,147026
44018,173,57,230,219608,219608
44024,14,14,28,136236,136236
44036,163,22,185,246504,246504
44049,0,11,11,149039,149039
44058,13,14,27,224893,224893
44060,8,8,16,156863,156863
44068,5,6,11,204029,204029
44080,11,20,31,105480,105480
44086,20,18,38,81580,81580
44119,5,13,18,73872,73872
44141,2,3,5,101425,101425
44154,38,19,57,209646,209646
44155,3,6,9,242139,242139
44183,102,58,160,191856,191856
44190,13,11,24,228263,228263
44191,7,22,29,144998,144998
44210,8,10,18,249245,249245
44211,12,8,20,212374,212374
44214,8,26,34,248938,248938
44238,44,17,61,221110,221110
44246,87,107,194,137420,137420
44251,2,3,5,259125,259125
44255,0,7,7,195369,195369
44271,88,14,102,198062,198062
44306,11,16,27,249313,249313
44307,14,32,46,118677,118677
44308,20,25,45,84375,84375
44316,15,21,36,72690,72690
44324,2,5,7,144849,144849
44354,0,5,5,156913,156913
44364,1,3,4,256435,256435
44368,8,12,20,209036,209036
44390,8,9,17,233573,233573
44393,3,4,7,244247,244247
44402,11,26,37,173213,173213
44415,1,8,9,77684,77684
44446,429,117,546,149278,149278
44452,17,43,60,202530,202530
44458,2,15,17,201695,201695
44484,4,5,9,149436,149436
44492,1,2,3,151468,151468
44493,1,2,3,149485,149485
44516,1,9,10,141353,141353
44524,6,8,14,63674,63674
44545,2,2,4,166643,166643
44548,4,4,8,140666,140666
44549,5,14,19,223376,223376
44555,7,10,17,236459,236459
44559,14,8,22,192653,192653
44561,7,4,11,195556,195556
44562,5,7,12,201408,201408
44564,6,7,13,235772,235772
44565,9,1,10,215260,215260
44567,6,3,9,235815,235815
44576,2,2,4,141686,141686
44593,1,4,5,247686,247686
44620,45,16,61,120447,120447
44633,4,7,11,198334,198334
44634,10,1,11,240114,240114
44637,15,34,49,215980,215980
44644,24,14,38,89765,89765
44652,12,9,21,115180,115180
44655,3,19,22,200576,200576
44657,9,16,25,146778,146778
44664,3,8,11,212942,212942
44669,3,4,7,242300,242300
44682,0,3,3,157178,157178
44686,4,7,11,138349,138349
44700,0,3,3,196751,196751
44713,4,10,14,230039,230039
44726,3,4,7,22983,22983
44728,0,3,3,215664,215664
44738,5,8,13,100619,100619
44749,2,19,21,241840,241840
44752,0,0,0,223036,223036
44768,2,7,9,143250,143250
44784,0,1,1,44169,44169
44798,3,2,5,68778,68778
44799,7,20,27,59928,59928
44803,13,69,82,241553,241553
44807,1,8,9,245936,245936
44822,2,12,14,230277,230277
44824,1,2,3,209561,209561
44842,0,2,2,191985,191985
44872,4,4,8,258159,258159
44873,3,4,7,150627,150627
44883,16,16,32,138823,138823
44898,0,0,0,134054,134054
44899,0,4,4,239038,239038
44920,0,1,1,220629,220629
44933,30,6,36,75028,75028
44945,3,2,5,222879,222879
44946,9,20,29,126361,126361
44960,0,0,0,150198,150198
44961,26,48,74,203081,203081
44969,4,15,19,112385,112385
44973,11,4,15,157331,157331
44983,19,27,46,223668,223668
44988,8,17,25,226401,226401
44989,5,14,19,74343,74343
44994,11,10,21,204066,204066
45006,21,13,34,98482,98482
45008,16,0,16,110727,110727
45010,34,24,58,221482,221482
45013,83,84,167,149637,149637
45057,0,3,3,188594,188594
45063,18,54,72,141992,141992
45082,5,13,18,154008,154008
45091,3,4,7,161953,161953
45101,1,12,13,241097,241097
45130,0,0,0,185904,185904
45132,4,13,17,189667,189667
45166,4,0,4,148819,148819
45182,6,3,9,239183,239183
45200,4,2,6,188403,188403
45205,0,4,4,217477,217477
45210,18,44,62,249231,249231
45213,0,2,2,131287,131287
45219,0,1,1,225342,225342
45228,4,10,14,244647,244647
45230,4,5,9,127740,127740
45242,2,11,13,222048,222048
45243,1,1,2,180096,180096
45260,1,4,5,194261,194261
45262,5,12,17,148086,148086
45272,13,13,26,146253,146253
45286,1,2,3,242777,242777
45308,0,3,3,19423,19423
45318,1,2,3,255445,255445
45321,1,2,3,254490,254490
45350,39,15,54,163084,163084
45356,57,20,77,226758,226758
45363,1,3,4,165630,165630
45375,0,7,7,236034,236034
45382,15,22,37,248244,248244
45383,90,57,147,245496,245496
45386,20,22,42,193591,193591
45391,41,57,98,257974,257974
45405,1,5,6,126728,126728
45414,13,9,22,212232,212232
45419,12,23,35,191441,191441
45420,3,23,26,243363,243363
45424,9,20,29,149922,149922
45426,5,21,26,146573,146573
45430,20,23,43,227651,227651
45431,15,21,36,73178,73178
45432,1,7,8,151066,151066
45449,1,6,7,124103,124103
45454,40,8,48,188889,188889
45456,8,12,20,215239,215239
45463,10,36,46,71248,71248
45473,14,9,23,222639,222639
45474,8,13,21,187020,187020
45479,32,9,41,188605,188605
45481,22,8,30,189898,189898
45483,2,9,11,189883,189883
45494,2,2,4,138202,138202
45515,9,14,23,176485,176485
45538,0,1,1,223554,223554
45545,9,14,23,138192,138192
45554,5,7,12,227433,227433
45559,5,26,31,192247,192247
45564,4,6,10,221010,221010
45566,9,8,17,132973,132973
45567,3,2,5,133817,133817
45572,5,24,29,148074,148074
45585,0,0,0,256374,256374
45586,1,8,9,239568,239568
45604,15,55,70,107275,107275
45605,93,61,154,153495,153495
45609,3,5,8,223191,223191
45640,2,1,3,154227,154227
45641,0,1,1,166146,166146
45643,3,3,6,165311,165311
45650,1,3,4,203592,203592
45651,4,4,8,169090,169090
45677,0,8,8,58795,58795
45680,2,12,14,240929,240929
45702,4,23,27,108799,108799
45738,9,10,19,242754,242754
45740,16,29,45,221015,221015
45742,3,3,6,195846,195846
45745,9,12,21,112684,112684
45755,2,6,8,158017,158017
45762,10,15,25,193661,193661
45774,6,19,25,220903,220903
45777,18,20,38,238269,238269
45779,12,18,30,211113,211113
45782,26,23,49,160093,160093
45786,7,9,16,150620,150620
45795,4,12,16,158113,158113
45824,6,6,12,244102,244102
45841,0,4,4,121092,121092
45843,10,22,32,140159,140159
45846,4,14,18,242969,242969
45853,2,1,3,161066,161066
45877,5,9,14,235967,235967
45893,10,13,23,140522,140522
45898,1,4,5,102246,102246
45904,0,1,1,110483,110483
45920,3,7,10,245090,245090
45938,8,7,15,232864,232864
46031,0,8,8,68786,68786
46046,70,120,190,130312,130312
46053,11,16,27,54765,54765
46056,20,41,61,49158,49158
46058,23,10,33,240405,240405
46059,3,6,9,221300,221300
46065,2,4,6,226394,226394
46083,0,5,5,245020,245020
46085,8,14,22,128192,128192
46090,17,39,56,227964,227964
46117,96,30,126,234891,234891
46130,0,5,5,236856,236856
46148,1,1,2,166634,166634
46149,2,3,5,213922,213922
46154,0,3,3,197875,197875
46159,6,9,15,216122,216122
46172,0,4,4,166319,166319
46190,8,11,19,207559,207559
46193,200,0,200,244276,244276
46203,22,5,27,202822,202822
46213,1,21,22,208260,208260
46217,10,27,37,139143,139143
46228,7,6,13,206545,206545
46233,1,1,2,234138,234138
46255,2,4,6,161715,161715
46260,6,14,20,75492,75492
46262,0,9,9,203860,203860
46265,0,13,13,256576,256576
46275,3,5,8,142585,142585
46283,25,27,52,163871,163871
46295,3,16,19,106938,106938
46317,3,1,4,79264,79264
46321,5,11,16,243339,243339
46326,13,14,27,247409,247409
46342,9,16,25,90040,90040
46351,0,1,1,160844,160844
46374,0,11,11,231103,231103
46381,3,16,19,149154,149154
46401,1,7,8,214361,214361
46412,4,6,10,203481,203481
46418,16,7,23,59627,59627
46431,2,3,5,184197,184197
46439,19,14,33,148671,148671
46452,3,5,8,128416,128416
46456,10,18,28,165277,165277
46464,7,5,12,221158,221158
46525,15,12,27,134601,134601
46530,49,10,59,162275,162275
46535,15,22,37,157751,157751
46574,15,13,28,235326,235326
46578,39,46,85,147588,147588
46581,3,3,6,104422,104422
46591,21,2,23,242643,242643
46629,16,4,20,172860,172860
46640,1,4,5,233551,233551
46681,1,4,5,216804,216804
46704,12,11,23,227164,227164
46710,18,14,32,187198,187198
46713,3,5,8,149797,149797
46719,7,23,30,199688,199688
46726,12,8,20,122683,122683
46730,20,11,31,150561,150561
46733,43,82,125,74143,74143
46753,3,6,9,180818,180818
46754,80,105,185,159177,159177
46759,7,23,30,156182,156182
46772,6,6,12,242517,242517
46788,23,37,60,214363,214363
46795,95,35,130,198173,198173
46797,10,40,50,238382,238382
46803,16,23,39,234427,234427
46804,5,3,8,232939,232939
46811,5,14,19,195311,195311
46818,19,11,30,105509,105509
46821,8,15,23,246202,246202
46829,20,22,42,239217,239217
46839,7,67,74,160907,160907
46842,48,111,159,146403,146403
46905,0,3,3,159882,159882
46936,2,5,7,187551,187551
46948,1,2,3,196448,196448
46979,2,3,5,204762,204762
46984,32,44,76,207928,207928
46985,26,7,33,147263,147263
46996,16,17,33,6918,6918
47001,1,2,3,100268,100268
47015,203,34,237,118927,118927
47028,7,45,52,226193,226193
47030,10,7,17,234307,234307
47036,2,2,4,160898,160898
47043,4,8,12,132838,132838
47068,3,2,5,160316,160316
47084,3,12,15,129413,129413
47140,1,5,6,77958,77958
47159,47,70,117,199117,199117
47160,0,4,4,202434,202434
47164,40,64,104,236987,236987
47165,8,3,11,148797,148797
47172,18,12,30,243421,243421
47179,3,6,9,155719,155719
47181,3,2,5,258176,258176
47196,1,4,5,226269,226269
47197,27,20,47,209894,209894
47210,1,3,4,240270,240270
47216,26,35,61,246798,246798
47219,0,2,2,236453,236453
47220,9,18,27,66697,66697
47223,24,44,68,47420,47420
47231,0,1,1,150189,150189
47238,10,41,51,241841,241841
47239,2,2,4,250764,250764
47245,7,18,25,173252,173252
47266,21,25,46,225757,225757
47268,39,50,89,209302,209302
47270,2,3,5,123966,123966
47271,19,4,23,199447,199447
47273,11,12,23,170693,170693
47278,31,39,70,227384,227384
47290,4,19,23,112734,112734
47291,2,3,5,237689,237689
47309,2,1,3,59376,59376
47314,14,8,22,226389,226389
47320,1,11,12,161187,161187
47321,5,5,10,85773,85773
47323,5,6,11,225026,225026
47329,3,1,4,166318,166318
47354,0,1,1,252961,252961
47376,3,5,8,225494,225494
47379,7,21,28,135597,135597
47387,11,24,35,244657,244657
47393,1,9,10,218065,218065
47398,10,9,19,216004,216004
47402,2,3,5,63132,63132
47460,42,37,79,68033,68033
47469,5,11,16,64113,64113
47470,66,48,114,115671,115671
47479,8,8,16,146363,146363
47494,26,18,44,120223,120223
47498,17,16,33,28086,28086
47499,28,11,39,12657,12657
47500,19,12,31,100532,100532
47504,0,1,1,208810,208810
47505,26,14,40,183066,183066
47506,15,23,38,109706,109706
47507,7,18,25,183722,183722
47517,8,10,18,9657,9657
47519,6,0,6,28222,28222
47523,8,9,17,102076,102076
47525,10,9,19,198853,198853
47534,7,11,18,123102,123102
47543,17,3,20,146133,146133
47558,5,26,31,235149,235149
47570,4,19,23,243693,243693
47574,3,12,15,152479,152479
47576,1,8,9,208452,208452
47596,0,1,1,197530,197530
47615,3,6,9,66631,66631
47619,0,2,2,2846,2846
47622,3,7,10,149036,149036
47631,88,98,186,258371,258371
47638,2,0,2,237667,237667
47646,1,10,11,144134,144134
47654,11,22,33,198338,198338
47655,1,2,3,124894,124894
47659,19,121,140,191536,191536
47664,32,104,136,251875,251875
47678,2,4,6,217857,217857
47681,2,2,4,245931,245931
47697,50,6,56,198857,198857
47714,3,4,7,245816,245816
47718,4,16,20,223928,223928
47728,7,14,21,131049,131049
47734,2,5,7,227368,227368
47740,9,2,11,183000,183000
47751,6,11,17,228823,228823
47758,3,19,22,133278,133278
47759,199,123,322,181176,181176
47761,35,25,60,197903,197903
47815,13,25,38,251757,251757
47817,0,18,18,150634,150634
47818,1,5,6,142956,142956
47847,0,7,7,159510,159510
47867,5,48,53,257948,257948
47868,5,18,23,172159,172159
47878,18,10,28,222555,222555
47885,58,39,97,146575,146575
47891,0,6,6,211005,211005
47895,0,1,1,127372,127372
47900,0,3,3,250888,250888
47906,0,1,1,226784,226784
47935,3,11,14,232098,232098
47936,3,12,15,144688,144688
47971,0,3,3,141298,141298
47998,20,31,51,229032,229032
48004,16,7,23,238611,238611
48034,2,12,14,258772,258772
48039,25,40,65,143319,143319
48041,13,66,79,221531,221531
48043,6,10,16,220113,220113
48067,2,11,13,195593,195593
48084,5,10,15,58940,58940
48092,1,1,2,157533,157533
48096,7,13,20,149874,149874
48101,13,25,38,222395,222395
48108,4,9,13,206304,206304
48120,4,7,11,239543,239543
48128,3,9,12,249351,249351
48150,7,2,9,176937,176937
48163,10,17,27,131727,131727
48164,5,4,9,170438,170438
48166,0,3,3,218095,218095
48170,6,7,13,168630,168630
48208,7,16,23,204010,204010
48226,40,40,80,58105,58105
48232,2,12,14,142438,142438
48233,24,22,46,195646,195646
48235,18,21,39,243330,243330
48238,3,4,7,156140,156140
48252,18,23,41,251419,251419
48267,14,32,46,191803,191803
48271,40,43,83,133998,133998
48277,69,61,130,141680,141680
48278,34,10,44,141036,141036
48281,19,32,51,142990,142990
48290,3,7,10,89928,89928
48299,7,19,26,257006,257006
48305,57,59,116,133842,133842
48314,30,3,33,154438,154438
48331,4,2,6,143587,143587
48344,8,0,8,21414,21414
48355,10,27,37,236843,236843
48373,1,28,29,131505,131505
48374,6,11,17,118182,118182
48376,4,40,44,141972,141972
48384,2,4,6,223444,223444
48385,3,4,7,110697,110697
48399,5,5,10,189250,189250
48408,0,2,2,235220,235220
48434,2,2,4,224767,224767
48438,6,24,30,151230,151230
48441,9,11,20,131509,131509
48450,7,27,34,209386,209386
48453,3,4,7,159100,159100
48455,3,4,7,162100,162100
48476,7,5,12,181598,181598
48485,3,12,15,161117,161117
48507,5,6,11,162957,162957
48523,18,20,38,93589,93589
48526,5,5,10,159350,159350
48535,1,4,5,114236,114236
48556,1,8,9,131526,131526
48566,1,8,9,249852,249852
48595,10,13,23,154831,154831
48617,1,1,2,159898,159898
48622,1,4,5,223133,223133
48646,2,5,7,249555,249555
48663,0,3,3,137196,137196
48681,33,47,80,133390,133390
48724,10,22,32,208088,208088
48743,6,3,9,207014,207014
48746,17,26,43,129307,129307
48761,6,2,8,121471,121471
48768,30,3,33,66439,66439
48779,4,14,18,153249,153249
48781,3,4,7,139854,139854
48787,4,19,23,245750,245750
48791,6,8,14,258178,258178
48807,1,5,6,251872,251872
48816,2,2,4,220528,220528
48823,16,45,61,189668,189668
48830,2,1,3,204876,204876
48840,2,0,2,208954,208954
48856,4,16,20,244809,244809
48906,0,5,5,177771,177771
48914,5,6,11,221059,221059
48917,1,0,1,227154,227154
48920,167,43,210,135736,135736
48925,6,6,12,241735,241735
48929,10,5,15,145969,145969
48937,10,5,15,243180,243180
48954,12,7,19,190880,190880
48955,11,26,37,245853,245853
48963,0,58,58,131691,131691
48977,24,7,31,149105,149105
48985,4,14,18,54992,54992
49006,3,5,8,237615,237615
49040,3,5,8,156944,156944
49041,4,7,11,144602,144602
49061,0,0,0,155182,155182
49074,5,10,15,216427,216427
49080,10,31,41,149995,149995
49082,31,50,81,128630,128630
49086,17,9,26,144131,144131
49087,6,14,20,203759,203759
49089,11,23,34,233680,233680
49090,35,7,42,142511,142511
49104,22,37,59,219146,219146
49108,45,49,94,224951,224951
49125,148,47,195,135222,135222
49126,11,28,39,230624,230624
49131,10,10,20,149740,149740
49135,1,2,3,237282,237282
49138,34,28,62,141977,141977
49141,25,15,40,237088,237088
49144,20,9,29,247169,247169
49146,3,2,5,153740,153740
49154,33,28,61,199794,199794
49157,8,9,17,192408,192408
49164,4,3,7,243188,243188
49167,10,11,21,216273,216273
49173,3,13,16,218378,218378
49174,0,8,8,190652,190652
49178,6,6,12,146624,146624
49179,118,68,186,107735,107735
49180,116,170,286,207114,207114
49184,28,41,69,71158,71158
49207,14,12,26,141561,141561
49209,14,25,39,223752,223752
49212,100,37,137,151239,151239
49217,6,10,16,67636,67636
49220,7,28,35,188943,188943
49222,6,7,13,243964,243964
49241,1,19,20,247389,247389
49243,0,0,0,179936,179936
49249,5,7,12,135098,135098
49254,3,10,13,171600,171600
49273,1,2,3,160767,160767
49292,1,2,3,219467,219467
49300,4,9,13,204968,204968
49324,5,13,18,227902,227902
49328,5,5,10,236584,236584
49334,17,8,25,158824,158824
49342,10,39,49,130246,130246
49351,34,72,106,250677,250677
49384,3,5,8,142555,142555
49402,10,21,31,194958,194958
49417,7,10,17,220530,220530
49419,9,7,16,188474,188474
49422,6,20,26,244638,244638
49490,5,21,26,163318,163318
49520,15,22,37,127245,127245
49534,0,2,2,99258,99258
49536,3,5,8,197824,197824
49553,2,3,5,152105,152105
49557,0,1,1,132735,132735
49572,0,9,9,200863,200863
49605,2,15,17,59149,59149
49610,29,27,56,206078,206078
49615,3,7,10,130755,130755
49620,11,4,15,229922,229922
49625,27,7,34,238055,238055
49637,3,13,16,146495,146495
49640,6,4,10,239578,239578
49659,0,9,9,219668,219668
49660,0,2,2,244597,244597
49661,2,3,5,146624,146624
49665,7,5,12,250568,250568
49668,3,5,8,231375,231375
49679,7,4,11,240232,240232
49706,0,1,1,249728,249728
49711,1,3,4,240602,240602
49717,10,13,23,240005,240005
49761,6,38,44,125480,125480
49803,4,12,16,89567,89567
49806,6,7,13,105297,105297
49825,8,5,13,106540,106540
49827,0,2,2,210156,210156
49831,27,24,51,140944,140944
49837,1,3,4,181175,181175
49841,0,0,0,61563,61563
49845,16,9,25,162127,162127
49854,0,4,4,223054,223054
49867,0,0,0,240671,240671
49877,0,5,5,149265,149265
49885,0,2,2,137141,137141
49906,0,1,1,221510,221510
49917,2,10,12,207723,207723
49947,4,7,11,158163,158163
49950,4,14,18,149378,149378
49957,0,5,5,203207,203207
49959,2,7,9,191288,191288
49960,16,15,31,243258,243258
50013,3,8,11,159040,159040
50030,2,9,11,249285,249285
50041,1,13,14,63890,63890
50042,2,9,11,191807,191807
50047,54,39,93,155888,155888
50051,6,5,11,258474,258474
50060,9,21,30,250051,250051
50091,1,1,2,185653,185653
50096,7,6,13,148228,148228
50103,25,56,81,235396,235396
50104,0,5,5,142897,142897
50112,3,8,11,96905,96905
50114,8,37,45,62095,62095
50115,1,6,7,195119,195119
50118,2,9,11,136896,136896
50119,3,4,7,223747,223747
50128,0,3,3,246387,246387
50151,13,35,48,156290,156290
50157,64,104,168,137423,137423
50169,0,4,4,244817,244817
50175,2,3,5,101317,101317
50186,1,1,2,146354,146354
50190,15,10,25,146892,146892
50196,99,6,105,176172,176172
50200,101,18,119,137357,137357
50207,3,15,18,242789,242789
50215,2,15,17,147638,147638
50216,31,52,83,161115,161115
50217,9,1,10,135809,135809
50218,72,72,144,44873,44873
50219,49,70,119,2624,2624
50221,136,82,218,228126,228126
50222,3,4,7,6296,6296
50226,3,8,11,188399,188399
50227,72,51,123,166448,166448
50229,19,29,48,214850,214850
50230,17,13,30,254502,254502
50231,15,17,32,6468,6468
50232,1,3,4,214386,214386
50233,15,22,37,253420,253420
50239,6,7,13,233717,233717
50241,30,102,132,79355,79355
50242,18,20,38,144071,144071
50244,15,28,43,152137,152137
50249,49,34,83,228405,228405
50250,31,57,88,93919,93919
50251,3,20,23,250537,250537
50260,5,6,11,257816,257816
50262,13,8,21,253846,253846
50265,57,74,131,151341,151341
50266,30,32,62,65454,65454
50268,5,9,14,216039,216039
50269,3,8,11,256127,256127
50270,28,38,66,244319,244319
50275,36,37,73,220942,220942
50276,37,49,86,234664,234664
50279,12,10,22,149182,149182
50282,75,20,95,197804,197804
50286,24,12,36,136022,136022
50295,10,21,31,5876,5876
50300,3,11,14,134162,134162
50301,4,5,9,258747,258747
50303,3,7,10,124297,124297
50304,3,6,9,252577,252577
50305,69,97,166,195157,195157
50309,5,11,16,147988,147988
50311,38,34,72,239141,239141
50314,21,15,36,153142,153142
50315,7,13,20,71499,71499
